,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
936,0.30267365593284473,0.24964002195475904,0.17098449595480497,0.2546956207676945,0,0.0,0,0.0,0,0.0,0,0.0,0.009845316048784908,2237530839128
937,0.30267365593284473,0.4114616089008817,0.38982642122166944,0.2627032133918782,0,0.0,0,0.0,1,0.005813953488372093,0,0.0,0.953772812710354,2237530172839
938,0.30267365593284473,0.6233605786263743,0.4183273857946501,0.2302537827709201,0,0.0,0,0.0,1,0.006993006993006993,0,0.0,0.3971622648859263,2237509006465
939,0.4130757310435985,0.4978819273516821,0.06493271861734802,0.2546956207676945,0,0.0,0,0.0,3,0.007672634271099744,0,0.0,0.0016764371472977359,2237531578697
940,0.2630578892027992,0.24964002195475904,0.3579832714846673,0.24778150742647875,0,0.0,0,0.0,0,0.0,1,0.009009009009009007,0.10703035529902644,2237531035858
941,0.2260907679751918,0.27395609487346684,0.2800310919989599,0.262573031535629,0,0.0,0,0.0,4,0.021739130434782608,0,0.0,0.0005081040410345099,2237305367829
942,0.10115023157213852,0.1801975497085495,0.6627573065625015,0.2760199339132812,0,0.0,0,0.0,2,0.010638297872340424,0,0.0,0.0569335058825076,2237531327835
943,0.30267365593284473,0.24964002195475904,0.7440734156737462,0.262573031535629,0,0.0,0,0.0,2,0.005494505494505495,0,0.0,0.9869547835141405,2237532677502
944,0.30267365593284473,0.24964002195475904,0.3807442980595495,0.2797178743860015,0,0.0,0,0.0,2,0.011049723756906077,0,0.0,0.4548780412671923,2237523851334
945,0.13048905277611453,0.24964002195475904,0.3651380073831751,0.22169316580469914,0,0.0,0,0.0,1,0.005025125628140704,0,0.0,5.135328533213997e-05,2237533005581
946,0.20295579204961145,0.27449430108406164,0.1853172210105492,0.26189206197319265,0,0.0,0,0.0,3,0.015625,0,0.0,9.141712970410754e-06,2237516472110
947,0.26917725562931344,0.18590272444018704,0.2381897610422256,0.2546956207676945,0,0.0,0,0.0,1,0.006289308176100629,0,0.0,0.000278941211957023,2237533613944
948,0.30267365593284473,0.2278653312340664,0.4295706136825527,0.24318571581368106,0,0.0,0,0.0,4,0.02072538860103627,0,0.0,0.4460462131589401,2237532518213
949,0.2341737397240816,0.24964002195475904,0.2111238030052825,0.2801998793756174,0,0.0,0,0.0,2,0.009708737864077669,0,0.0,0.4717584848757887,2237533316747
