,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
1913,0.3092340372207364,0.2336437109019923,0.05972875498853258,0.24509365519133644,0,0.0,0,0.0,2,0.009852216748768473,0,0.0,0.005652973911836069
1914,0.2445492757267292,0.24964002195475904,0.34681866893803903,0.2879710869708132,0,0.0,0,0.0,2,0.010869565217391304,0,0.0,0.006162347607292212
1915,0.48833702053378214,0.24964002195475904,0.4051824131116489,0.2980375865101112,0,0.0,0,0.0,1,0.009523809523809525,0,0.0,0.020567643497300413
1916,0.30267365593284473,0.24964002195475904,0.4825797946169331,0.28091033562683015,0,0.0,0,0.0,1,0.006289308176100629,0,0.0,0.8751307871117141
1917,0.2515466200852352,0.24964002195475904,0.11451434132221909,0.262573031535629,0,0.0,0,0.0,2,0.010256410256410256,0,0.0,1.7029013520609063e-05
1918,0.3434896199016878,0.24964002195475904,0.39446858232784765,0.2677929490723153,0,0.0,0,0.0,1,0.006097560975609756,0,0.0,0.9657360617431856
1919,0.12939090896212174,0.10106852646477904,0.2588693039588057,0.14732647585042666,0,0.0,0,0.0,3,0.015228426395939087,0,0.0,0.001690079587458336
1920,0.11805971473255306,0.24964002195475904,0.14556824523477424,0.19876678628436095,0,0.0,0,0.0,2,0.009259259259259259,1,0.004629629629629629,0.00016527232083566262
1921,0.19865521587344517,0.27395609487346684,0.23000968219774007,0.3158431666138084,0,0.0,0,0.0,1,0.006060606060606061,0,0.0,0.002495392274867
1922,0.3202415121013865,0.23616266784534132,0.07113795242223633,0.20394599895841345,0,0.0,0,0.0,0,0.0,0,0.0,0.0007801551675444532
1923,0.30267365593284473,0.24964002195475904,0.2975397295269105,0.28091033562683015,0,0.0,0,0.0,1,0.005235602094240838,0,0.0,0.23545801195909935
1924,0.34868224232831513,0.24964002195475904,0.4030348707112869,0.2879710869708132,0,0.0,0,0.0,1,0.005208333333333333,0,0.0,0.8141150511199854
1925,0.30267365593284473,0.2739754704793519,0.43300373882053345,0.25469562076769453,0,0.0,0,0.0,1,0.008264462809917356,0,0.0,0.5078742016197996
1926,0.36905596889991626,0.2857967166415839,0.4270983341100547,0.24778150742647873,0,0.0,0,0.0,3,0.017543859649122806,0,0.0,0.5321388885857332
1927,0.0789250255988321,0.27332059177556434,0.28496650754683617,0.25469562076769453,0,0.0,0,0.0,5,0.01824817518248175,0,0.0,0.000149747603771532
1928,0.35945654669042426,0.24964002195475904,0.1860795558129377,0.30177912952840874,0,0.0,0,0.0,2,0.011111111111111112,0,0.0,0.007635370509127275
1929,0.1910644198046734,0.24964002195475904,0.16971817541041068,0.25469562076769453,0,0.0,0,0.0,0,0.0,0,0.0,0.004972554563952717
1930,0.30267365593284473,0.24964002195475904,0.17477715784781522,0.23750436539810552,0,0.0,0,0.0,2,0.011111111111111112,0,0.0,0.016762718493263114
1931,0.2515466200852352,0.24964002195475904,0.06300618663203408,0.25469562076769453,0,0.0,0,0.0,1,0.004830917874396135,0,0.0,0.0021511779091393478
1932,0.09837239263799,0.24964002195475904,0.39228314597640174,0.2374043262655569,0,0.0,0,0.0,1,0.0049504950495049506,0,0.0,0.022409690418219493
1933,0.22993566167468582,0.24964002195475904,0.3602834978936334,0.21241066056115737,0,0.0,0,0.0,2,0.006472491909385114,0,0.0,0.009750581678010385
1934,0.30267365593284473,0.24964002195475904,0.4161293871245276,0.37149408220129326,0,0.0,0,0.0,1,0.009345794392523364,0,0.0,0.020758259695503573
1935,0.30267365593284473,0.25363913969364904,0.2820679110683917,0.3067685483789079,0,0.0,0,0.0,5,0.03424657534246575,0,0.0,0.023858175602261344
1936,0.3183711820673823,0.4429366000996644,0.11084106088090641,0.26127144132181546,0,0.0,0,0.0,2,0.011363636363636364,0,0.0,0.0027139535801876317
1937,0.17888953672971045,0.24964002195475904,0.45987964856271385,0.2249196403715132,0,0.0,0,0.0,3,0.016304347826086956,0,0.0,0.013192690881257498
1938,0.30267365593284473,0.24964002195475904,0.397103690022068,0.2743599672269224,0,0.0,0,0.0,1,0.00558659217877095,1,0.00558659217877095,0.00406334945286938
1939,0.30267365593284473,0.24964002195475904,0.2937032411106725,0.2876726473165507,0,0.0,0,0.0,0,0.0,0,0.0,0.00965644607141036
1940,0.16417908107937726,0.24964002195475904,0.2521948060570302,0.24318571581368106,0,0.0,0,0.0,3,0.016483516483516484,0,0.0,0.001305909461040476
1941,0.30267365593284473,0.24964002195475904,0.4781190129930854,0.25469562076769453,0,0.0,0,0.0,2,0.013513513513513514,0,0.0,0.17101654860137552
1942,0.30267365593284473,0.24964002195475904,0.3554991468338117,0.2465754306104474,0,0.0,0,0.0,2,0.010526315789473684,0,0.0,0.0013897825396666282
1943,0.4353538519148784,0.24964002195475904,0.29556720375923323,0.25469562076769453,0,0.0,0,0.0,1,0.004048582995951417,0,0.0,0.32599591233335673
