,app_nums,overdue_nums,app_nums/overdue_nums
com.market.chenxiang,10,4,0.4
com.market2345,7,2,0.2857142857142857
com.marryshare,1,0,0.0
com.mars.ssjghyjg.vivo,1,0,0.0
com.marsor.lottery.expert,1,0,0.0
com.martian.RoomEscape17.nearme.gamecenter,1,1,1.0
com.martian.ttbook,1,0,0.0
com.marykay.china.eshowcase.phone,1,0,0.0
com.marykay.cn.productzone,2,0,0.0
com.marykay.cn.xiaofu,1,0,0.0
com.mas.wawagame.BDDKlord,1,0,0.0
com.mas.wawagame.Kuwajjlord.dz01,1,0,0.0
com.mas.wawagame.cclord2.cooee,1,0,0.0
com.mason.beautyleg,1,0,0.0
com.massivemodel.app,1,0,0.0
com.math.zhkj.cqssc,1,0,0.0
com.max.xiaoheihe,14,4,0.2857142857142857
com.maxgames.stickwarlegacymod,1,0,0.0
com.maxwell.loan3,2,0,0.0
com.maxwell.loan4,1,0,0.0
com.maxxipoint.android,10,1,0.1
com.maxxipoint.foryouclub,1,0,0.0
com.mayi.android.shortrent,5,1,0.2
com.mbalib.android.wiki,1,1,1.0
com.mbpsz.multplugin90,1,0,0.0
com.mcboxol.netcraft,1,0,0.0
com.mcdonalds.gma.cn,4,0,0.0
com.mci.smagazine,15,4,0.26666666666666666
com.mctool.boxgame,2,0,0.0
com.mcu.iVMS,7,3,0.42857142857142855
com.mec.ztdr.platform,1,0,0.0
com.mechanist.hos.cn.uc,1,0,0.0
com.mediatek,360,107,0.2972222222222222
com.mediatek.CellConnService,21,6,0.2857142857142857
com.mediatek.DataUsageLockScreenClient,5,2,0.4
com.mediatek.FMRadio,30,10,0.3333333333333333
com.mediatek.MobileVideoConfig,12,2,0.16666666666666666
com.mediatek.StkSelection,16,4,0.25
com.mediatek.apkinstaller,2,1,0.5
com.mediatek.appwidget.weather,2,0,0.0
com.mediatek.apst.target,80,24,0.3
com.mediatek.atci.service,354,106,0.2994350282485876
com.mediatek.backuprestore,3,1,0.3333333333333333
com.mediatek.backuprestore.modules,3,1,0.3333333333333333
com.mediatek.batterywarning,154,45,0.2922077922077922
com.mediatek.batterywarning.overlay,1,1,1.0
com.mediatek.blemanager,1,0,0.0
com.mediatek.bluetooth,10,5,0.5
com.mediatek.bluetooth.dtt,108,30,0.2777777777777778
com.mediatek.bluetoothle,35,10,0.2857142857142857
com.mediatek.bluetoothle.overlay,1,1,1.0
com.mediatek.calendarimporter,117,30,0.2564102564102564
com.mediatek.calendarimporter.overlay,1,1,1.0
com.mediatek.camera,3,1,0.3333333333333333
com.mediatek.cellbroadcastreceiver,17,3,0.17647058823529413
com.mediatek.cellbroadcastreceiver.overlay,1,1,1.0
com.mediatek.cmcc,1,0,0.0
com.mediatek.configurecheck,11,6,0.5454545454545454
com.mediatek.configurecheck2,14,2,0.14285714285714285
com.mediatek.connectivity,229,61,0.2663755458515284
com.mediatek.data,7,1,0.14285714285714285
com.mediatek.dataprotection,91,27,0.2967032967032967
com.mediatek.datatransfer,1,0,0.0
com.mediatek.deviceregister,89,28,0.3146067415730337
com.mediatek.emcamera,9,3,0.3333333333333333
com.mediatek.engineermode,359,107,0.298050139275766
com.mediatek.engineermodecmas,17,3,0.17647058823529413
com.mediatek.esntrack,86,24,0.27906976744186046
com.mediatek.factorymode,21,4,0.19047619047619047
com.mediatek.filemanager,14,3,0.21428571428571427
com.mediatek.floatmenu,117,31,0.26495726495726496
com.mediatek.flp.em,1,0,0.0
com.mediatek.fmradio,11,2,0.18181818181818182
com.mediatek.ftprecheck,48,14,0.2916666666666667
com.mediatek.fullscreenmode,1,0,0.0
com.mediatek.fullscreenswitch,1,0,0.0
com.mediatek.fwk.OP01.plugin,1,0,0.0
com.mediatek.fwk.plugin,338,101,0.2988165680473373
com.mediatek.gba,308,93,0.30194805194805197
com.mediatek.gnssdebugreport,7,1,0.14285714285714285
com.mediatek.hetcomm,185,54,0.2918918918918919
com.mediatek.hotknot.common.ui,7,3,0.42857142857142855
com.mediatek.hotknot.connectivity,10,4,0.4
com.mediatek.hotknot.service,6,2,0.3333333333333333
com.mediatek.hotknotbeam,7,3,0.42857142857142855
com.mediatek.ims,174,53,0.3045977011494253
com.mediatek.lbs.em2.ui,356,105,0.2949438202247191
com.mediatek.location.lppe.main,16,4,0.25
com.mediatek.mdmconfig,36,10,0.2777777777777778
com.mediatek.mdmlsample,128,33,0.2578125
com.mediatek.miravision.ui,222,61,0.2747747747747748
com.mediatek.mobileportal,3,0,0.0
com.mediatek.mtklogger,353,107,0.3031161473087819
com.mediatek.mtkthermalstress,21,6,0.2857142857142857
com.mediatek.myfavorite,1,0,0.0
com.mediatek.nfc.dta,6,1,0.16666666666666666
com.mediatek.nlpservice,196,57,0.29081632653061223
com.mediatek.notebook,1,0,0.0
com.mediatek.omacp,209,59,0.2822966507177033
com.mediatek.omacp.overlay,1,1,1.0
com.mediatek.op01.plugin,7,1,0.14285714285714285
com.mediatek.op02.plugin,2,1,0.5
com.mediatek.op09.plugin,8,4,0.5
com.mediatek.overlay,1,1,1.0
com.mediatek.ppl,36,15,0.4166666666666667
com.mediatek.ppl.overlay,1,1,1.0
com.mediatek.providers.drm,359,107,0.298050139275766
com.mediatek.providers.drm.overlay,1,1,1.0
com.mediatek.rcs.blacklist,2,0,0.0
com.mediatek.schpwronoff,185,51,0.2756756756756757
com.mediatek.schpwronoff.overlay,1,1,1.0
com.mediatek.security,39,11,0.28205128205128205
com.mediatek.security.overlay,1,1,1.0
com.mediatek.selfregister,97,28,0.28865979381443296
com.mediatek.sensorhub.settings,22,8,0.36363636363636365
com.mediatek.sensorhub.ui,160,45,0.28125
com.mediatek.simprocessor,1,0,0.0
com.mediatek.smartmotion,22,8,0.36363636363636365
com.mediatek.stereocamera,10,3,0.3
com.mediatek.sysinfo,3,1,0.3333333333333333
com.mediatek.systemupdate,43,11,0.2558139534883721
com.mediatek.systemupdate.sysoper,83,21,0.25301204819277107
com.mediatek.taskmanager,1,0,0.0
com.mediatek.thermalmanager,224,64,0.2857142857142857
com.mediatek.thermalmanager.overlay,1,1,1.0
com.mediatek.todos,1,0,0.0
com.mediatek.usbchecker,1,1,1.0
com.mediatek.videoplayer,12,2,0.16666666666666666
com.mediatek.voicecommand,24,4,0.16666666666666666
com.mediatek.voicecommand.vis,9,2,0.2222222222222222
com.mediatek.voiceextension,19,6,0.3157894736842105
com.mediatek.voiceunlock,19,4,0.21052631578947367
com.mediatek.voiceunlock.overlay,1,1,1.0
com.mediatek.weather,11,2,0.18181818181818182
com.mediatek.webview,20,4,0.2
com.mediatek.wfo.impl,143,46,0.32167832167832167
com.mediatek.wifitest,1,0,0.0
com.mediatek.ygps,359,107,0.298050139275766
com.meelive.ingkee,48,16,0.3333333333333333
com.meetstudio.app.Zither,2,1,0.5
com.megawin.slot,1,0,0.0
com.megvii.alfar,13,2,0.15384615384615385
com.mei.melkor,1,1,1.0
com.mei.wood,1,0,0.0
com.meihome.member,1,0,0.0
com.meijiale.macyandlarry,2,1,0.5
com.meijialove.activity,14,2,0.14285714285714285
com.meikong.manager,1,0,0.0
com.meilapp.meila,1,0,0.0
com.meili.yyfenqi,9,5,0.5555555555555556
com.meilishuo,1,0,0.0
com.meiqi.sdyxz.vivo,1,0,0.0
com.meishewang.piano,1,0,0.0
com.meishubao.client,1,0,0.0
com.meitu,10,2,0.2
com.meitu.appmarket,3,0,0.0
com.meitu.cloudcamera.nightcamera,1,1,1.0
com.meitu.core,8,2,0.25
com.meitu.fastshare,8,2,0.25
com.meitu.findmeituservice,10,2,0.2
com.meitu.flashlight,10,2,0.2
com.meitu.makeup,26,6,0.23076923076923078
com.meitu.meipaimv,85,18,0.21176470588235294
com.meitu.meipu,5,1,0.2
com.meitu.meitunumberinfoquery,8,2,0.25
com.meitu.meiyancamera,238,59,0.24789915966386555
com.meitu.mobile.backuprestore,10,2,0.2
com.meitu.mobile.bugreport,10,2,0.2
com.meitu.mobile.cloudbeautify,7,2,0.2857142857142857
com.meitu.mobile.club,8,1,0.125
com.meitu.mobile.cts,1,0,0.0
com.meitu.mobile.devmenu,10,2,0.2
com.meitu.mobile.findmeituphone,10,2,0.2
com.meitu.mobile.helper,7,2,0.2857142857142857
com.meitu.mobile.interceptharassment,10,2,0.2
com.meitu.mobile.media.helper,8,2,0.25
com.meitu.mobile.meiosserver,7,2,0.2857142857142857
com.meitu.mobile.meituaccountmanager,8,2,0.25
com.meitu.mobile.meituappupdateprovider,8,2,0.25
com.meitu.mobile.meituautoclean,10,2,0.2
com.meitu.mobile.meituautodyne,10,2,0.2
com.meitu.mobile.meitufonts,3,0,0.0
com.meitu.mobile.meitukeyguard,8,2,0.25
com.meitu.mobile.meitustatappprovider,8,2,0.25
com.meitu.mobile.meituwavessettings,10,2,0.2
com.meitu.mobile.mtpay,7,2,0.2857142857142857
com.meitu.mobile.notdisturb,2,0,0.0
com.meitu.mobile.notes,7,0,0.0
com.meitu.mobile.oobe,2,0,0.0
com.meitu.mobile.personalization,7,2,0.2857142857142857
com.meitu.mobile.powersave,10,2,0.2
com.meitu.mobile.push,10,2,0.2
com.meitu.mobile.quicknote,10,2,0.2
com.meitu.mobile.ringtonepicker,10,2,0.2
com.meitu.mobile.security.autorun,10,2,0.2
com.meitu.mobile.servicemenu,10,2,0.2
com.meitu.mobile.transfer,6,1,0.16666666666666666
com.meitu.mobile.usage,10,2,0.2
com.meitu.mobile.voice,8,2,0.25
com.meitu.mobile.voiceservice,7,2,0.2857142857142857
com.meitu.mobile.wallpapersetting,10,2,0.2
com.meitu.mobile.weatherprovider,8,2,0.25
com.meitu.mtxx_beauty,9,2,0.2222222222222222
com.meitu.numberqueryprovider,2,0,0.0
com.meitu.poster,12,2,0.16666666666666666
com.meitu.security,7,2,0.2857142857142857
com.meitu.vivo.mttt,15,4,0.26666666666666666
com.meitu.vivo.vivo_collage,15,4,0.26666666666666666
com.meitu.wheecam,39,5,0.1282051282051282
com.meituan.banma.errand,2,2,1.0
com.meituan.phoenix,1,0,0.0
com.meituan.qcs.c.android,6,1,0.16666666666666666
com.meituan.qcs.r.android,14,1,0.07142857142857142
com.meitun.mama,1,0,0.0
com.meixun.lottery.module,1,1,1.0
com.meiya.guardcloud,1,1,1.0
com.meiyou.youzijie,2,1,0.5
com.meiyou.yunqi,1,0,0.0
com.meizu.account,44,14,0.3181818181818182
com.meizu.account.pay,44,14,0.3181818181818182
com.meizu.activeviewlivewallpaper,20,5,0.25
com.meizu.alphame,41,14,0.34146341463414637
com.meizu.backup,43,13,0.3023255813953488
com.meizu.battery,41,14,0.34146341463414637
com.meizu.callsetting,44,14,0.3181818181818182
com.meizu.cloud,44,14,0.3181818181818182
com.meizu.compaign,44,14,0.3181818181818182
com.meizu.connectivitysettings,44,14,0.3181818181818182
com.meizu.customizecenter,45,14,0.3111111111111111
com.meizu.datamigration,30,10,0.3333333333333333
com.meizu.dataservice,31,10,0.3225806451612903
com.meizu.desktopbackup,44,14,0.3181818181818182
com.meizu.documentsui,24,8,0.3333333333333333
com.meizu.experiencedatasync,44,14,0.3181818181818182
com.meizu.feedback,41,12,0.2926829268292683
com.meizu.filemanager,45,14,0.3111111111111111
com.meizu.flyme.android.theme.LRA_Soft,11,2,0.18181818181818182
com.meizu.flyme.android.theme.LRA_Strong,11,2,0.18181818181818182
com.meizu.flyme.calculator,44,14,0.3181818181818182
com.meizu.flyme.childrenlauncher,41,14,0.34146341463414637
com.meizu.flyme.clouddisk,1,0,0.0
com.meizu.flyme.directservice,17,5,0.29411764705882354
com.meizu.flyme.easylauncher,44,14,0.3181818181818182
com.meizu.flyme.find,1,1,1.0
com.meizu.flyme.flymebbs,3,1,0.3333333333333333
com.meizu.flyme.gamecenter,44,14,0.3181818181818182
com.meizu.flyme.hometools,41,14,0.34146341463414637
com.meizu.flyme.input,44,14,0.3181818181818182
com.meizu.flyme.launcher,44,14,0.3181818181818182
com.meizu.flyme.mall,13,7,0.5384615384615384
com.meizu.flyme.providers.forcetouch,20,6,0.3
com.meizu.flyme.scanner,4,1,0.25
com.meizu.flyme.service.find,44,14,0.3181818181818182
com.meizu.flyme.telecom,17,6,0.35294117647058826
com.meizu.flyme.toolbox,44,14,0.3181818181818182
com.meizu.flyme.update,44,14,0.3181818181818182
com.meizu.flyme.wallet,44,14,0.3181818181818182
com.meizu.flyme.weather,45,14,0.3111111111111111
com.meizu.flyme.xtemui,4,0,0.0
com.meizu.flymecommunication,30,11,0.36666666666666664
com.meizu.gamecenter.service,44,13,0.29545454545454547
com.meizu.location,29,9,0.3103448275862069
com.meizu.mcare,7,3,0.42857142857142855
com.meizu.media.camera,45,14,0.3111111111111111
com.meizu.media.ebook,44,14,0.3181818181818182
com.meizu.media.gallery,45,14,0.3111111111111111
com.meizu.media.life,44,14,0.3181818181818182
com.meizu.media.music,44,14,0.3181818181818182
com.meizu.media.painter,3,1,0.3333333333333333
com.meizu.media.reader,44,14,0.3181818181818182
com.meizu.media.video,45,14,0.3111111111111111
com.meizu.media.video.plugin.youku,1,0,0.0
com.meizu.mpay,9,2,0.2222222222222222
com.meizu.mstore,44,14,0.3181818181818182
com.meizu.mzbasestationsafe,29,9,0.3103448275862069
com.meizu.mzbbs,1,1,1.0
com.meizu.mznfcpay,25,8,0.32
com.meizu.mzsimcontacts,44,14,0.3181818181818182
com.meizu.mzsyncservice,44,14,0.3181818181818182
com.meizu.net.map,24,8,0.3333333333333333
com.meizu.net.o2oservice,2,0,0.0
com.meizu.net.pedometer,30,9,0.3
com.meizu.net.search,44,14,0.3181818181818182
com.meizu.netcontactservice,44,14,0.3181818181818182
com.meizu.notepaper,45,14,0.3111111111111111
com.meizu.paymentswitch,3,0,0.0
com.meizu.perfui,42,14,0.3333333333333333
com.meizu.powersave,44,14,0.3181818181818182
com.meizu.pps,19,5,0.2631578947368421
com.meizu.privacy,41,14,0.34146341463414637
com.meizu.remotecooperation,20,5,0.25
com.meizu.safe,44,14,0.3181818181818182
com.meizu.sceneinfo,32,11,0.34375
com.meizu.setup,44,14,0.3181818181818182
com.meizu.share,44,14,0.3181818181818182
com.meizu.splitloccontroller,23,8,0.34782608695652173
com.meizu.systemwallpaper,44,14,0.3181818181818182
com.meizu.voiceassistant,44,14,0.3181818181818182
com.meizu.wifiadmin,16,4,0.25
com.meizu.yellowpage,41,14,0.34146341463414637
com.melemoe.draw,1,0,0.0
com.melestudio.paintd,1,0,0.0
com.meme.crazyfish,2,0,0.0
com.memezhibo.android,1,0,0.0
com.memtool.xcleanup,7,2,0.2857142857142857
com.men.games.ddz,2,0,0.0
com.men.games.jlmahjong,5,0,0.0
com.men.games.jlmahjongNew,2,0,0.0
com.men.games.tdk,3,1,0.3333333333333333
com.meng.salestracker,1,0,0.0
com.mengfm.mymeng,1,0,0.0
com.mengjun.DanNovel,1,0,0.0
com.mengmengda.reader,1,1,1.0
com.menhoo.sellcars,1,0,0.0
com.menkoudai.loan,2,1,0.5
com.menksoft.softkeyboard,1,0,0.0
com.mephone.fonts,1,1,1.0
com.merchantplatform,1,1,1.0
com.mercury.mercuryrouter,3,0,0.0
com.mesio.loan,2,1,0.5
com.messi.languagehelper,3,0,0.0
com.metals,1,1,1.0
com.metek.ultraman.nearme.gamecenter,1,1,1.0
com.mewe.wolf,8,3,0.375
com.mexuewang.mexue,2,0,0.0
com.mf.monsterblast.huawei,1,1,1.0
com.mf.monsterblast.nearme.gamecenter,2,2,1.0
com.mf.monsterblast.tencent,1,0,0.0
com.mf.monsterblast.vivo,2,0,0.0
com.mf.xxyzgame.wpp.game.hlqsgdzz.jinli,1,1,1.0
com.mf.xxyzgame.wpp.game.hlqsgdzz.nearme.gamecenter,5,0,0.0
com.mfashiongallery.emag,121,26,0.21487603305785125
com.mfashiongallery.express,2,0,0.0
com.mfc.o2olr,1,0,0.0
com.mfdzsc,1,1,1.0
com.mfkj.renzheqieshuiguo.vivo,1,0,0.0
com.mfp.jelly.aorayyh,1,0,0.0
com.mfp.jelly.baidu,1,0,0.0
com.mfp.jelly.huawei,4,1,0.25
com.mfp.jelly.meizu,1,0,0.0
com.mfp.jelly.official,1,0,0.0
com.mfp.jelly.oppo,27,5,0.18518518518518517
com.mfp.jelly.qihoo,2,0,0.0
com.mfp.jelly.samsung,1,0,0.0
com.mfp.jelly.vivo,20,5,0.25
com.mfp.jelly.xiaomi,4,0,0.0
com.mfp.jelly.yingyongbao,7,1,0.14285714285714285
com.mftcc.dehengapp,4,1,0.25
com.mftcc.fanyidaiapp,6,1,0.16666666666666666
com.mftxtxs.novel,1,1,1.0
com.mfw.roadbook,10,4,0.4
com.mfw.voiceguide,1,0,0.0
com.mfysxs.novel,1,1,1.0
com.mg.anytimeloan,1,1,1.0
com.mg.pandaloan,2,1,0.5
com.mg.pandawalletdaikuan,1,0,0.0
com.mglhot.shop,1,0,0.0
com.mgmj.egcy,1,0,0.0
com.mgyun.onelocker,1,0,0.0
com.mgyun.shua,1,0,0.0
com.mgyun.shua.protector,2,0,0.0
com.mgyun.shua.su,1,0,0.0
com.mh.shortx,1,0,0.0
com.mhwyapp.zyungouwanjia.cyx,1,0,0.0
com.mi.AutoTest,30,7,0.23333333333333334
com.mi.dlabs.vr,105,24,0.22857142857142856
com.mi.liveassistant,39,6,0.15384615384615385
com.mi.misupport,20,1,0.05
com.mi.ssc.sum,3,2,0.6666666666666666
com.mi.vtalk,45,7,0.15555555555555556
com.mi.webkit.core,120,23,0.19166666666666668
com.miHoYo.bh3.nearme.gamecenter,1,0,0.0
com.mia.miababy,3,1,0.3333333333333333
com.mianfeia.book,4,0,0.0
com.mianfeinovel,3,1,0.3333333333333333
com.mianfeizs.book,1,0,0.0
com.miaomiaobank,1,1,1.0
com.miaqi.hb,1,0,0.0
com.miaqi.hnly,2,1,0.5
com.miaqi.shanxi,1,0,0.0
com.miaqi258.xinyang,1,0,0.0
com.michong.haochang,2,0,0.0
com.microfundrn,7,0,0.0
com.microsoft.cortana,19,4,0.21052631578947367
com.microsoft.office.excel,101,27,0.26732673267326734
com.microsoft.office.onenote,27,7,0.25925925925925924
com.microsoft.office.outlook,18,5,0.2777777777777778
com.microsoft.office.powerpoint,92,25,0.2717391304347826
com.microsoft.office.word,100,26,0.26
com.microsoft.translator,17,7,0.4117647058823529
com.midea.ac.iotappbuk,1,0,0.0
com.midea.ac.mideaair,2,0,0.0
com.midea.ai.appliances,7,1,0.14285714285714285
com.midea.connect.out,1,1,1.0
com.midea.wm.littleswan,2,0,0.0
com.midou.caipiao,1,1,1.0
com.midou.gendan.gdapp,2,1,0.5
com.mifeng.ui,1,0,0.0
com.migame.ddz,1,0,0.0
com.migame.phdh,1,0,0.0
com.migame.yqn,1,0,0.0
com.migame.zjh,1,0,0.0
com.migu.lobby,1,0,0.0
com.migugame.xyykp.nearme.gamecenter,1,0,0.0
com.mike.erweima,1,0,0.0
com.mike.syb,1,0,0.0
com.mike.textocr,1,0,0.0
com.mike.zhizuoqi,1,0,0.0
com.mildstudio.lwjxzdd,1,0,0.0
com.milink.service,146,30,0.2054794520547945
com.millionaire.happybuy,2,2,1.0
com.mimefin.qianmai,1,0,0.0
com.mimefin.udai,2,0,0.0
com.mimidai,3,0,0.0
com.mimiguan,13,5,0.38461538461538464
com.mimoprint.xiaomi,1,0,0.0
com.mindboardapps.app.mbstdfree,1,0,0.0
com.mingcloud.yst,1,0,0.0
com.minghao.cgkx,1,1,1.0
com.miniapp.zhougongjiemeng,1,0,0.0
com.minitech.miniworld,1,1,1.0
com.minitech.miniworld.TMobile.mi,3,1,0.3333333333333333
com.minitech.miniworld.m4399,1,1,1.0
com.minitech.miniworld.meizu,1,0,0.0
com.minitech.miniworld.nearme.gamecenter,7,2,0.2857142857142857
com.minitech.miniworld.qihu,1,0,0.0
com.minitech.miniworld.uc,1,0,0.0
com.minitech.miniworld.vivo,14,5,0.35714285714285715
com.mintq.xqd,129,47,0.3643410852713178
com.minus.lovershouse,1,0,0.0
com.mipay.wallet,146,30,0.2054794520547945
com.miquwan.sgzzmqw.vivo,1,0,0.0
com.mirco.tutor.parent,1,0,0.0
com.misoft.telecontr1wuliu,1,0,0.0
com.mission.Kindergarten,1,1,1.0
com.missu.anquanqi,1,0,0.0
com.miteno.mitenoapp,1,0,0.0
com.miu360.feidi.passenger,1,0,0.0
com.miui,1,0,0.0
com.miui.analytics,146,30,0.2054794520547945
com.miui.antispam,146,30,0.2054794520547945
com.miui.audioeffect,19,5,0.2631578947368421
com.miui.backup,146,30,0.2054794520547945
com.miui.barcodescanner,2,0,0.0
com.miui.battmonitor,3,1,0.3333333333333333
com.miui.bugreport,146,30,0.2054794520547945
com.miui.calculator,143,30,0.2097902097902098
com.miui.cit,93,19,0.20430107526881722
com.miui.cleanmaster,146,30,0.2054794520547945
com.miui.cloudbackup,146,30,0.2054794520547945
com.miui.cloudservice,146,30,0.2054794520547945
com.miui.cloudservice.sysbase,132,25,0.1893939393939394
com.miui.compass,146,30,0.2054794520547945
com.miui.contentcatcher,116,23,0.19827586206896552
com.miui.contentextension,116,23,0.19827586206896552
com.miui.core,146,30,0.2054794520547945
com.miui.daemon,129,25,0.1937984496124031
com.miui.dmregservice,9,4,0.4444444444444444
com.miui.extraphoto,7,2,0.2857142857142857
com.miui.fm,71,14,0.19718309859154928
com.miui.fmradio,1,0,0.0
com.miui.gallery,146,30,0.2054794520547945
com.miui.greenguard,2,0,0.0
com.miui.guardprovider,146,30,0.2054794520547945
com.miui.home,147,30,0.20408163265306123
com.miui.home.launcher.assistant,24,4,0.16666666666666666
com.miui.hybrid,137,26,0.1897810218978102
com.miui.hybrid.accessory,119,23,0.19327731092436976
com.miui.klo.bugreport,133,28,0.21052631578947367
com.miui.logsender,2,0,0.0
com.miui.milivetalk,82,16,0.1951219512195122
com.miui.mipub,27,7,0.25925925925925924
com.miui.miuibbs,3,0,0.0
com.miui.miwallpaper,146,30,0.2054794520547945
com.miui.mqsas,11,1,0.09090909090909091
com.miui.networkassistant,27,7,0.25925925925925924
com.miui.nextpay,57,10,0.17543859649122806
com.miui.notes,146,30,0.2054794520547945
com.miui.packageinstaller,131,25,0.19083969465648856
com.miui.performance,5,2,0.4
com.miui.personalassistant,133,25,0.18796992481203006
com.miui.player,146,30,0.2054794520547945
com.miui.powerkeeper,145,29,0.2
com.miui.providers.weather,146,30,0.2054794520547945
com.miui.qr,1,0,0.0
com.miui.rom,145,30,0.20689655172413793
com.miui.screenrecorder,116,23,0.19827586206896552
com.miui.securityadd,145,30,0.20689655172413793
com.miui.securitycenter,146,30,0.2054794520547945
com.miui.securitycore,144,30,0.20833333333333334
com.miui.smsextra,137,27,0.19708029197080293
com.miui.stepsprovider,26,7,0.2692307692307692
com.miui.sysbase,144,30,0.20833333333333334
com.miui.sysopt,127,25,0.1968503937007874
com.miui.system,146,30,0.2054794520547945
com.miui.systemAdSolution,146,30,0.2054794520547945
com.miui.touchassistant,144,30,0.20833333333333334
com.miui.translation.kingsoft,144,30,0.20833333333333334
com.miui.translation.youdao,62,14,0.22580645161290322
com.miui.translationservice,144,30,0.20833333333333334
com.miui.tsmclient,70,15,0.21428571428571427
com.miui.video,145,30,0.20689655172413793
com.miui.video.plugin,41,5,0.12195121951219512
com.miui.virtualsim,133,29,0.21804511278195488
com.miui.voiceassist,133,27,0.20300751879699247
com.miui.voip,15,5,0.3333333333333333
com.miui.vpnsdkmanager,106,21,0.19811320754716982
com.miui.vsimcore,59,14,0.23728813559322035
com.miui.weather2,145,30,0.20689655172413793
com.miui.whetstone,146,30,0.2054794520547945
com.miui.wmsvc,132,25,0.1893939393939394
com.miui.yellowpage,146,30,0.2054794520547945
com.mixvibes.crossdjapp,1,0,0.0
com.miyin.youmei,1,0,0.0
com.mj.xxmj,1,0,0.0
com.mjb.moneymanager.jkb,5,3,0.6
com.mjb.moneymanager.jkxe,12,3,0.25
com.mjb.moneymanager.ksd,2,1,0.5
com.mjb.moneymanager.qndk,22,5,0.22727272727272727
com.mjb.moneymanager.wdsjd,1,0,0.0
com.mjb.moneymanager.xqjk,5,1,0.2
com.mjb.moneymanager.xykdk,1,0,0.0
com.mjk.credit,2,1,0.5
com.mjn.installment,3,2,0.6666666666666666
com.mjn.naqianbao,1,0,0.0
com.mjn.wallet,9,4,0.4444444444444444
com.ml.lingtiancq.ffyx,1,0,0.0
com.mlab.cam,10,2,0.2
com.mlab.depth.editor,1,1,1.0
com.mlab.photos,10,2,0.2
com.mlapp.lbc1,1,0,0.0
com.mlgame.dhqy.manling,1,0,0.0
com.mlyx.gjxy.vivo,1,1,1.0
com.mm.android.direct.gdmssphoneLite,8,3,0.375
com.mm.android.jwt,1,0,0.0
com.mm.android.lc,4,0,0.0
com.mm.she,2,0,0.0
com.mm.zebra,6,1,0.16666666666666666
com.mm999.meiriyifa,1,0,0.0
com.mmc.fengshui.pass.copy,1,0,0.0
com.mmmono.mono,1,0,0.0
com.mo9.app.view,6,5,0.8333333333333334
com.mobanker.uzone,1,0,0.0
com.mobanker.youjie,2,0,0.0
com.mobeam.barcodeService,77,18,0.23376623376623376
com.mobi.shtp,3,0,0.0
com.mobike.mobikeapp,91,22,0.24175824175824176
com.mobikeeper.sjgj,10,1,0.1
com.mobile,1,1,1.0
com.mobile.iroaming,4,0,0.0
com.mobile.myeye,2,1,0.5
com.mobilesrepublic.appy,2,0,0.0
com.mobilesrepublic.sohu.launcher,22,4,0.18181818181818182
com.mobiletools.systemhelper,985,252,0.25583756345177666
com.mobilex.ynrcbmobilebank,14,2,0.14285714285714285
com.mobiq.tiaomabijia,1,0,0.0
com.mobisystems.fileman,1,0,0.0
com.mobjoy.newfishgame.raid.xdwlke,1,0,0.0
com.moemoe.lalala,1,0,0.0
com.moerlong.loan,1,0,0.0
com.mofeng.QMMZJJJ220,1,1,1.0
com.moge.ebox.phone,2,0,0.0
com.moge.gege,3,1,0.3333333333333333
com.mogoroom.renter,1,0,0.0
com.mogujie,27,4,0.14814814814814814
com.mojang.minecraftpe,2,0,0.0
com.moji.aliyun,1,0,0.0
com.moji.mjweather,139,26,0.18705035971223022
com.moji.mjweather.light,1,0,0.0
com.moji.phone.tencent,1,0,0.0
com.moji.tcl,1,1,1.0
com.moke.rv,1,1,1.0
com.mokutech.moku,1,0,0.0
com.moliplayer.android,1,1,1.0
com.molipub.wslive,1,0,0.0
com.molitvhd.android,1,1,1.0
com.moneyfanli.fanli,1,0,0.0
com.monotype.android.font.A118,1,0,0.0
com.monotype.android.font.A119,1,0,0.0
com.monotype.android.font.A122,8,1,0.125
com.monotype.android.font.A129,1,0,0.0
com.monotype.android.font.A131,1,0,0.0
com.monotype.android.font.A137,1,0,0.0
com.monotype.android.font.A142,2,0,0.0
com.monotype.android.font.A148,1,1,1.0
com.monotype.android.font.A15,1,0,0.0
com.monotype.android.font.A17,1,0,0.0
com.monotype.android.font.A18,1,0,0.0
com.monotype.android.font.A214,7,0,0.0
com.monotype.android.font.A280,1,0,0.0
com.monotype.android.font.A287,2,1,0.5
com.monotype.android.font.A37,1,0,0.0
com.monotype.android.font.A50,1,0,0.0
com.monotype.android.font.A51,3,0,0.0
com.monotype.android.font.A54,1,0,0.0
com.monotype.android.font.AAFGT,1,0,0.0
com.monotype.android.font.AAHT,2,0,0.0
com.monotype.android.font.ARYBOPPO01,2,1,0.5
com.monotype.android.font.BLZKOPPO02,5,0,0.0
com.monotype.android.font.BLZKOPPO10,5,2,0.4
com.monotype.android.font.BLZKOPPO12,1,1,1.0
com.monotype.android.font.BLZKOPPO15,1,1,1.0
com.monotype.android.font.DFPHeiW5GBOPPO01,1,0,0.0
com.monotype.android.font.DFPSongW5GBOPPO01,1,0,0.0
com.monotype.android.font.FZZTOPPO006,1,0,0.0
com.monotype.android.font.FZZTOPPO007,1,0,0.0
