,uid,bad_app_num
2630,2237364795679,32
2631,2237364841128,116
2632,2237365000817,13
2633,2237365460054,18
2634,2237366440209,140
2635,2237366671695,129
2636,2237367416809,123
2637,2237367581038,28
2638,2237367630024,108
2639,2237368147718,144
2640,2237368165163,111
2641,2237369032061,120
2642,2237369197744,27
2643,2237369542405,89
2644,2237370149457,21
2645,2237370724938,111
2646,2237371134099,101
2647,2237372963539,94
2648,2237373229570,23
2649,2237373519871,134
2650,2237373925142,39
2651,2237374304845,115
2652,2237374437322,27
2653,2237374520058,109
2654,2237374959573,125
2655,2237375121776,131
2656,2237375225219,125
2657,2237375230772,88
2658,2237375375145,39
2659,2237375470560,143
2660,2237376003707,139
2661,2237376082718,105
2662,2237376354070,104
2663,2237376569682,31
2664,2237377543451,148
2665,2237377593212,122
2666,2237378055094,109
2667,2237378478917,127
2668,2237379332341,102
2669,2237379545801,111
2670,2237379776313,139
2671,2237380618036,25
2672,2237381112943,22
2673,2237381341343,27
2674,2237381668598,19
2675,2237382776632,114
2676,2237382831162,135
2677,2237382893907,113
2678,2237383155858,101
2679,2237383477170,137
2680,2237385194637,35
2681,2237385291198,130
2682,2237385291553,150
2683,2237386481846,26
2684,2237387266193,142
2685,2237387283505,139
2686,2237388526191,43
2687,2237388861569,128
2688,2237391571304,116
2689,2237391813608,107
2690,2237395129364,117
2691,2237395953768,26
2692,2237396888000,125
2693,2237403256111,131
2694,2237405195949,116
2695,2237408978035,24
2696,2237409825749,86
2697,2237409992005,144
2698,2237410528012,123
2699,2237411205335,137
2700,2237411346134,23
2701,2237412023900,118
2702,2237412068713,18
2703,2237412320467,131
2704,2237412380867,121
2705,2237412494883,123
2706,2237412638628,36
2707,2237414132525,22
2708,2237414206191,38
2709,2237414764412,140
2710,2237414764424,120
2711,2237416001349,19
2712,2237416671414,59
2713,2237417434728,14
2714,2237417678685,28
2715,2237418179885,136
2716,2237418560752,145
2717,2237418865440,60
2718,2237418902299,129
2719,2237419017253,131
2720,2237419175675,117
2721,2237419422318,111
2722,2237419840658,29
2723,2237419865808,39
2724,2237420019517,71
2725,2237420434825,105
2726,2237420878009,21
2727,2237421649150,11
2728,2237422035843,123
2729,2237422246229,29
2730,2237422403611,130
2731,2237423174475,123
2732,2237423249752,30
2733,2237423295721,118
2734,2237423375986,26
2735,2237423473732,25
2736,2237423822063,23
2737,2237424122808,21
2738,2237424410539,121
2739,2237424774921,32
2740,2237425031624,29
2741,2237425180562,118
2742,2237425365650,114
2743,2237425548253,110
2744,2237425673734,117
2745,2237426277378,80
2746,2237426319355,109
2747,2237426371677,115
2748,2237426646734,135
2749,2237426704039,118
2750,2237426772150,26
2751,2237426970788,46
2752,2237427105837,129
2753,2237427150191,134
2754,2237427475684,14
2755,2237427786003,125
2756,2237427946315,96
2757,2237427978480,76
2758,2237428197821,131
2759,2237428515898,138
2760,2237428679059,52
2761,2237428809162,107
2762,2237429123895,112
2763,2237429166375,24
2764,2237429831222,127
2765,2237430371311,96
2766,2237430688385,131
2767,2237430812362,123
2768,2237430891328,117
2769,2237431013324,136
2770,2237431108872,106
2771,2237431139679,127
2772,2237431196383,49
2773,2237431511073,36
2774,2237432563227,119
2775,2237432977569,153
2776,2237433601010,110
2777,2237433913307,34
2778,2237434346457,74
2779,2237434691021,113
2780,2237434745009,121
2781,2237434974214,125
2782,2237435095015,123
2783,2237435918076,112
2784,2237435935485,19
2785,2237436416550,21
2786,2237436885813,132
2787,2237437240999,108
2788,2237437340395,107
2789,2237437344339,54
2790,2237437497357,17
2791,2237437709340,139
2792,2237438692090,113
2793,2237438719255,120
2794,2237438797827,102
2795,2237439065724,14
2796,2237439171916,20
2797,2237439315176,136
2798,2237439336255,56
2799,2237439440987,82
2800,2237439512391,38
2801,2237440244508,104
2802,2237440300534,131
2803,2237440831304,107
2804,2237441024409,126
2805,2237441044682,90
2806,2237441234101,127
2807,2237441538568,110
2808,2237441637665,113
2809,2237441749543,133
2810,2237441949222,14
2811,2237442065204,29
2812,2237442333053,23
2813,2237442359747,102
2814,2237442498483,105
2815,2237442518746,131
2816,2237442624232,22
2817,2237442647760,120
2818,2237442776398,134
2819,2237443233327,112
2820,2237443247014,109
2821,2237443683674,135
2822,2237443851901,82
2823,2237444076732,83
2824,2237444667347,89
2825,2237444959902,32
2826,2237445265391,116
2827,2237445577412,62
2828,2237445739590,118
2829,2237447941542,22
2830,2237448435180,31
2831,2237448721881,20
2832,2237449369409,118
2833,2237450085894,135
2834,2237450113006,25
2835,2237450726030,117
2836,2237450990857,17
2837,2237451951500,20
2838,2237452764181,102
2839,2237453508488,51
2840,2237453632005,128
2841,2237453689572,126
2842,2237453745058,46
2843,2237455690493,129
2844,2237455940826,43
2845,2237456604235,94
2846,2237456727430,116
2847,2237456771769,130
2848,2237456955016,109
2849,2237457689446,112
2850,2237457945750,34
2851,2237458731112,73
2852,2237458808183,94
2853,2237459398459,122
2854,2237459563456,130
2855,2237459698016,27
2856,2237459890869,116
2857,2237460231760,135
2858,2237460370676,23
2859,2237461287075,104
2860,2237461499120,22
2861,2237461621505,27
2862,2237461652596,36
2863,2237461998193,136
2864,2237462243856,113
2865,2237462281666,131
2866,2237462574923,24
2867,2237462933949,119
2868,2237463685716,78
2869,2237464703856,122
2870,2237464741179,127
2871,2237465277770,146
2872,2237465785349,113
2873,2237466864037,118
2874,2237466942693,41
2875,2237467070023,129
2876,2237467760612,121
2877,2237467778682,130
2878,2237468596453,23
2879,2237469004452,30
2880,2237469415845,117
2881,2237469995263,119
2882,2237470676834,75
2883,2237471234161,122
2884,2237471847875,115
2885,2237472426961,131
2886,2237476216562,61
2887,2237476346034,36
2888,2237476680287,31
2889,2237477914430,143
2890,2237479562621,124
2891,2237482297208,39
2892,2237495706613,38
2893,2237498128847,136
2894,2237498483102,109
2895,2237500438752,98
2896,2237501228039,123
2897,2237501265530,114
2898,2237501887550,22
2899,2237502076543,129
2900,2237502248766,135
2901,2237502669522,32
2902,2237503248150,101
2903,2237504084624,74
2904,2237504294098,26
2905,2237504391256,58
2906,2237504701591,134
2907,2237504742343,20
2908,2237505324471,67
2909,2237505438452,93
2910,2237505698802,99
2911,2237505991876,27
2912,2237506166486,146
2913,2237506339165,22
2914,2237506727663,126
2915,2237506765842,29
2916,2237507693714,39
2917,2237507751212,127
2918,2237507967101,76
2919,2237508039566,19
2920,2237508561432,136
2921,2237508589937,109
2922,2237508637948,114
2923,2237508805057,35
2924,2237508897837,132
2925,2237509006465,27
2926,2237509210521,84
2927,2237509535850,103
2928,2237509648608,110
2929,2237509824936,120
2930,2237509839944,112
2931,2237510026185,134
2932,2237510594614,110
2933,2237510683737,123
2934,2237510944933,133
2935,2237510993805,147
2936,2237511105724,127
2937,2237511123686,19
2938,2237511462914,140
2939,2237511721257,130
2940,2237511922657,121
2941,2237512208624,125
2942,2237512233260,99
2943,2237512286404,23
2944,2237512800847,123
2945,2237512820921,124
2946,2237512857075,13
2947,2237512867873,119
2948,2237513177751,86
2949,2237513190669,129
2950,2237513237886,114
2951,2237513386522,18
2952,2237513421491,117
2953,2237513548039,46
2954,2237513702299,117
2955,2237513853286,80
2956,2237513990025,42
2957,2237514004381,134
2958,2237514100264,103
2959,2237514324795,132
2960,2237514370775,20
2961,2237514393124,127
2962,2237514462883,54
2963,2237514661560,15
2964,2237514833642,12
2965,2237514849462,122
2966,2237515007813,128
2967,2237515086210,125
2968,2237515164790,33
2969,2237515248873,54
2970,2237516045155,147
2971,2237516188437,137
2972,2237516293821,109
2973,2237516472110,111
2974,2237516729809,130
2975,2237517144862,169
2976,2237517295760,121
2977,2237517428843,128
2978,2237517491143,140
2979,2237517865653,115
2980,2237517873882,22
2981,2237517982435,13
2982,2237518528862,22
2983,2237518762554,126
2984,2237518919078,110
2985,2237518920430,124
2986,2237519516224,25
2987,2237519673348,136
2988,2237519855223,147
2989,2237520134027,120
2990,2237520185223,125
2991,2237520347049,25
2992,2237520471642,86
2993,2237521150548,105
2994,2237521296676,145
2995,2237521346854,128
2996,2237521590069,23
2997,2237521639955,118
2998,2237521778920,127
2999,2237522190605,128
3000,2237522472065,132
3001,2237523135103,79
3002,2237523442066,27
3003,2237523594230,69
3004,2237523598239,58
3005,2237523851334,115
3006,2237524201742,46
3007,2237524236205,70
3008,2237524383876,115
3009,2237524710693,39
3010,2237525323706,18
3011,2237525399110,21
3012,2237525624594,31
3013,2237525626192,112
3014,2237525731039,116
3015,2237525836516,38
3016,2237526031082,130
3017,2237526115427,37
3018,2237526543774,131
3019,2237526893834,34
3020,2237527082697,61
3021,2237527160966,41
3022,2237527195960,21
3023,2237527276873,26
3024,2237527366294,135
3025,2237527409518,108
3026,2237527436826,76
3027,2237527953293,10
3028,2237528246866,31
3029,2237528442160,128
3030,2237528490187,66
3031,2237528790445,59
3032,2237529705908,124
3033,2237530172839,111
3034,2237530398287,38
3035,2237530839128,108
3036,2237531035858,124
3037,2237531327835,142
3038,2237531578697,105
3039,2237531737138,19
3040,2237532217838,119
3041,2237532518213,108
3042,2237532599744,122
3043,2237532677502,30
3044,2237533005581,70
3045,2237533175498,135
3046,2237533316747,150
3047,2237533613944,133
3048,2237533931199,120
3049,2237534088784,134
3050,2237534341998,121
3051,2237535364926,128
3052,2237535948520,141
3053,2237536473248,132
3054,2237536521069,28
3055,2237536653304,43
3056,2237536889075,85
3057,2237537143629,118
3058,2237537781633,29
3059,2237537798718,39
3060,2237537980062,42
3061,2237539258110,31
3062,2237539644497,139
3063,2237539645506,39
3064,2237539720925,40
3065,2237539735184,65
3066,2237539987920,138
3067,2237540267789,126
3068,2237540618250,108
3069,2237541100334,134
3070,2237542409813,20
3071,2237543025795,122
3072,2237543398534,101
3073,2237544784724,36
3074,2237544889302,107
3075,2237545486458,117
3076,2237546118170,110
3077,2237546307246,96
3078,2237546806711,46
3079,2237546870235,118
3080,2237547155770,46
3081,2237547276726,122
3082,2237547421501,28
3083,2237547855658,98
3084,2237548267541,145
3085,2237548629849,20
3086,2237548866230,25
3087,2237548990802,130
3088,2237549042386,21
3089,2237549132902,125
3090,2237550644236,128
3091,2237550803362,130
3092,2237551981792,15
3093,2237553345371,30
3094,2237553804616,120
3095,2237554425348,18
3096,2237554481761,138
3097,2237555202402,119
3098,2237556933777,116
3099,2237557104366,130
3100,2237557405184,28
3101,2237557544057,115
3102,2237560604124,15
3103,2237560660646,120
3104,2237560878503,111
3105,2237565941988,127
3106,2237566157595,126
3107,2237570099142,122
3108,2237580918513,43
3109,2237580932442,20
3110,2237583685463,117
3111,2237584953544,126
3112,2237587022227,133
3113,2237589023808,27
3114,2237589162392,122
3115,2237589349885,87
3116,2237590070141,128
3117,2237590685111,42
3118,2237591015980,111
3119,2237591053387,139
3120,2237591182529,112
3121,2237591457682,110
3122,2237592075549,115
3123,2237592159418,30
3124,2237593379814,122
3125,2237593836390,117
3126,2237594501865,18
3127,2237594543153,108
3128,2237594572928,66
3129,2237594691788,125
3130,2237594988297,122
3131,2237595485642,116
3132,2237595551492,114
3133,2237595658169,129
3134,2237595741955,102
3135,2237595992856,17
3136,2237596000221,124
3137,2237596043153,123
3138,2237596233801,121
3139,2237596427511,26
3140,2237596455475,33
3141,2237596587618,120
3142,2237596816829,31
3143,2237596893485,26
3144,2237597252280,134
3145,2237597380896,120
3146,2237597462129,104
3147,2237597511570,19
3148,2237597651386,18
3149,2237597818562,20
3150,2237597824914,81
3151,2237598505092,125
3152,2237598954566,120
3153,2237599113295,147
3154,2237599131571,51
3155,2237599271835,13
3156,2237599515556,30
3157,2237600024612,71
3158,2237600587072,96
3159,2237601056521,132
3160,2237601615116,26
3161,2237601784071,17
3162,2237601848097,135
3163,2237602249603,128
3164,2237602976939,115
3165,2237603039403,132
3166,2237603096080,18
3167,2237603419064,55
3168,2237603581174,101
3169,2237603629203,120
3170,2237603849866,138
3171,2237603947613,144
3172,2237604140543,46
3173,2237604162628,27
3174,2237604198818,27
3175,2237604471944,44
3176,2237604636935,145
3177,2237604716052,107
3178,2237604992533,24
3179,2237605196259,119
3180,2237605523317,117
3181,2237605545968,138
3182,2237605864418,12
3183,2237606002395,116
3184,2237606346882,127
3185,2237606545221,136
3186,2237606717170,142
3187,2237607035299,89
3188,2237607141494,64
3189,2237607211889,34
3190,2237607242301,130
3191,2237607350997,26
3192,2237607402134,39
3193,2237607442260,36
3194,2237607444152,43
3195,2237607457609,119
3196,2237607509802,96
3197,2237608066505,27
3198,2237608483138,142
3199,2237608744720,19
3200,2237608895054,32
3201,2237609156329,51
3202,2237609432527,131
3203,2237609512758,21
3204,2237609540287,135
3205,2237609565423,126
3206,2237609672172,114
3207,2237610280115,138
3208,2237610691630,118
3209,2237611418266,119
3210,2237612584905,21
3211,2237612601373,61
3212,2237612800711,127
3213,2237612861414,125
3214,2237612893510,115
3215,2237613133779,149
3216,2237613376027,113
3217,2237613417912,126
3218,2237613500937,21
3219,2237613659243,136
3220,2237613741129,35
3221,2237613875463,125
3222,2237614916459,126
3223,2237615029864,121
3224,2237615268887,99
3225,2237615339852,101
3226,2237615740543,123
3227,2237615746418,112
3228,2237616216205,124
3229,2237616283853,136
3230,2237616965951,140
3231,2237617957072,26
3232,2237618150746,122
3233,2237618750410,139
3234,2237619250907,133
3235,2237619262379,45
3236,2237619453368,45
3237,2237619801887,98
3238,2237620028804,35
3239,2237620046278,137
3240,2237620271310,14
3241,2237620359012,119
3242,2237620519499,30
3243,2237621215521,73
3244,2237621228556,7
3245,2237622005386,50
3246,2237622141162,119
3247,2237622631147,33
3248,2237623180851,120
3249,2237623422464,13
3250,2237623639320,20
3251,2237623703843,129
3252,2237624794322,99
3253,2237625036251,13
3254,2237625304602,42
3255,2237626229082,33
3256,2237626298186,33
3257,2237627672554,126
3258,2237627935603,102
3259,2237628388743,117
3260,2237628643382,127
3261,2237629629790,124
3262,2237629849596,137
3263,2237630103406,16
3264,2237631005290,130
3265,2237631377886,12
3266,2237631700195,126
3267,2237632300733,123
3268,2237632414852,132
3269,2237632621164,99
3270,2237635082586,139
3271,2237635579689,35
3272,2237635800170,91
3273,2237636942886,115
3274,2237637015741,68
3275,2237637052218,134
3276,2237637185353,25
3277,2237638009793,102
3278,2237639419039,116
3279,2237639971118,48
3280,2237640173852,81
3281,2237640623109,110
3282,2237640850945,119
3283,2237641496002,120
3284,2237642473385,134
3285,2237642857756,123
3286,2237642941467,27
3287,2237643563681,113
3288,2237643703151,133
3289,2237645206187,27
3290,2237645582477,27
3291,2237647311186,110
3292,2237649592294,138
3293,2237649771159,26
3294,2237650023140,124
3295,2237650150522,118
3296,2237656381136,29
3297,2237666315853,121
3298,2237666852500,135
3299,2237668405330,136
3300,2237671998153,119
3301,2237672005162,120
3302,2237672258202,19
3303,2237672942331,12
3304,2237674407465,143
3305,2237674985390,118
3306,2237675898143,127
3307,2237675993703,38
3308,2237676645489,103
3309,2237676916252,108
3310,2237678137060,36
3311,2237678142003,15
3312,2237678871500,30
3313,2237679024963,49
3314,2237679268306,131
3315,2237679305028,125
3316,2237679344921,119
3317,2237680372973,36
3318,2237680864835,114
3319,2237681054443,115
3320,2237681719771,34
3321,2237681970410,38
3322,2237682896004,38
3323,2237683317729,25
3324,2237683759256,49
3325,2237683812011,12
3326,2237684238687,128
3327,2237684772662,112
3328,2237684861801,109
3329,2237685230605,26
3330,2237685632708,84
3331,2237685693332,52
3332,2237685780424,19
3333,2237685892309,30
3334,2237686298620,29
3335,2237686326765,90
3336,2237687263579,112
3337,2237687409765,32
3338,2237687454715,146
3339,2237687861409,24
3340,2237687938520,21
3341,2237688149825,56
3342,2237688206408,120
3343,2237688460409,127
3344,2237688914831,123
3345,2237689151380,90
3346,2237689264453,132
3347,2237689326423,123
3348,2237689350872,39
3349,2237689719846,135
3350,2237689777934,49
3351,2237690875448,131
3352,2237692101038,21
3353,2237692237554,62
3354,2237692565977,101
3355,2237692965751,118
3356,2237693418197,20
3357,2237693759260,110
3358,2237694725126,37
3359,2237695103263,77
3360,2237695303301,47
3361,2237695304703,134
3362,2237695660997,107
3363,2237695901305,76
3364,2237696233775,129
3365,2237696240061,13
3366,2237696285591,142
3367,2237696645970,122
3368,2237697716992,113
3369,2237698248966,126
3370,2237698499059,99
3371,2237699269094,137
3372,2237700286239,24
3373,2237700333556,27
3374,2237700527170,127
3375,2237700841804,141
3376,2237701252232,32
3377,2237701426146,122
3378,2237701673008,114
3379,2237702253424,23
3380,2237703033338,32
3381,2237703138073,29
3382,2237703266697,124
3383,2237703486046,63
3384,2237703911272,106
3385,2237704312443,109
3386,2237704405885,115
3387,2237705296982,29
3388,2237705341741,132
3389,2237705359119,122
3390,2237705949661,116
3391,2237706403772,26
3392,2237706698028,115
3393,2237706755200,132
3394,2237707476571,26
3395,2237708433933,111
3396,2237708678190,116
3397,2237710326247,27
3398,2237712141575,28
3399,2237712779654,47
3400,2237712925118,124
3401,2237714109094,128
3402,2237715381073,21
3403,2237716879029,114
3404,2237718312954,121
3405,2237719512674,154
3406,2237719781757,131
3407,2237720210105,116
3408,2237720245799,101
3409,2237720248065,114
3410,2237720532268,115
3411,2237721072158,31
3412,2237721595326,116
3413,2237721706043,18
3414,2237723144091,94
3415,2237723309888,120
3416,2237723567722,123
3417,2237725685556,128
3418,2237725964736,111
3419,2237728057985,100
3420,2237728710134,38
3421,2237729569333,129
3422,2237729731186,122
3423,2237732810310,29
3424,2237733462714,128
3425,2237733512924,98
3426,2237733673153,124
3427,2237738701652,78
3428,2237743240879,52
3429,2237743469315,136
3430,2237743469808,88
3431,2237743673804,120
3432,2237756376210,122
3433,2237757189965,137
3434,2237757869157,116
3435,2237758119996,125
3436,2237758169695,121
3437,2237758647585,111
3438,2237758792406,37
3439,2237762282785,116
3440,2237762610841,26
3441,2237763206683,29
3442,2237763649082,109
3443,2237763696402,113
3444,2237764709622,135
3445,2237765115503,29
3446,2237765239156,18
3447,2237765282749,19
3448,2237765884550,100
3449,2237765963673,116
3450,2237767019934,22
3451,2237767091855,24
3452,2237767336333,130
3453,2237767558939,123
3454,2237767659280,121
3455,2237767770968,121
3456,2237768452462,27
3457,2237768694086,116
3458,2237768984863,124
3459,2237769301742,136
3460,2237769484770,27
3461,2237769593637,109
3462,2237769705392,111
3463,2237770010742,108
3464,2237770452015,87
3465,2237770695958,116
3466,2237770760601,98
3467,2237770811366,131
3468,2237770928875,139
3469,2237770939178,25
3470,2237771052761,126
3471,2237771137743,68
3472,2237771454185,109
3473,2237771455942,130
3474,2237771603495,121
3475,2237772114384,22
3476,2237772597179,22
3477,2237772848620,119
3478,2237772854093,131
3479,2237773076688,116
3480,2237773190454,91
3481,2237773253928,116
3482,2237773322187,139
3483,2237773402332,37
3484,2237773616116,132
3485,2237773688355,123
3486,2237773947017,88
3487,2237774325150,33
3488,2237774421747,20
3489,2237774816753,128
3490,2237775110466,103
3491,2237775281128,110
3492,2237775492142,54
3493,2237776090681,128
3494,2237776251038,106
3495,2237776480043,59
3496,2237776931351,123
3497,2237777575209,124
3498,2237778201490,127
3499,2237778500999,120
3500,2237778574054,112
3501,2237779547415,35
3502,2237779656410,26
3503,2237779817445,98
3504,2237779930060,126
3505,2237779994630,92
3506,2237780378475,126
3507,2237780439283,99
3508,2237780690858,123
3509,2237781752415,26
3510,2237782624666,123
3511,2237782791043,127
3512,2237782974719,112
3513,2237783491684,49
3514,2237783574904,17
3515,2237783580456,21
3516,2237783659055,134
3517,2237784064402,115
3518,2237784067406,136
3519,2237784097851,110
3520,2237784117917,14
3521,2237784193422,16
3522,2237784216655,129
3523,2237784514349,147
3524,2237784586874,19
3525,2237786130984,74
3526,2237787018363,25
3527,2237787097728,125
3528,2237787276586,113
3529,2237787896895,16
3530,2237787979960,13
3531,2237788094233,97
3532,2237788640304,117
3533,2237788814081,57
3534,2237789130170,118
3535,2237789265347,133
3536,2237789561503,109
3537,2237789572822,97
3538,2237790154520,153
3539,2237790792351,121
3540,2237790799803,40
3541,2237791236184,99
3542,2237791400992,25
3543,2237792114576,121
3544,2237792391953,46
3545,2237792891183,22
3546,2237793632714,29
3547,2237793711208,124
3548,2237793760642,136
3549,2237794063898,140
3550,2237794181195,22
3551,2237794500278,121
3552,2237794975492,121
3553,2237795303622,121
3554,2237795405911,125
3555,2237795959456,125
3556,2237796226548,123
3557,2237796288178,124
3558,2237796742873,145
3559,2237796750872,35
3560,2237796955668,124
3561,2237797040355,85
3562,2237797097246,125
3563,2237797115649,23
3564,2237798348356,35
3565,2237799191891,109
3566,2237800309321,128
3567,2237800547465,122
3568,2237800651782,49
3569,2237800782228,145
3570,2237800998897,92
3571,2237801289494,122
3572,2237801522563,38
3573,2237801560954,107
3574,2237801763252,109
3575,2237803141863,130
3576,2237803230022,106
3577,2237803649328,138
3578,2237804101264,105
3579,2237804276265,117
3580,2237805459482,107
3581,2237805849009,132
3582,2237805902658,68
3583,2237805910318,107
3584,2237806541344,26
3585,2237806952000,138
3586,2237807196495,27
3587,2237807364619,130
3588,2237807644081,123
3589,2237808077138,22
3590,2237808124831,135
3591,2237808459408,15
3592,2237808726427,107
3593,2237808956865,111
3594,2237809074400,42
3595,2237809130573,82
3596,2237809322483,87
3597,2237809520115,124
3598,2237809537980,110
3599,2237809657695,144
3600,2237809963078,74
3601,2237810125149,108
3602,2237810395335,128
3603,2237810627659,35
3604,2237810732279,119
3605,2237811247756,123
3606,2237811717478,29
3607,2237811817033,39
3608,2237812434472,101
3609,2237813262944,22
3610,2237813556884,138
3611,2237814255760,142
3612,2237814356133,131
3613,2237814372376,140
3614,2237814840599,121
3615,2237816265808,107
3616,2237816391449,113
3617,2237817403341,125
3618,2237819237172,137
3619,2237820826438,119
3620,2237826185462,117
3621,2237828444800,52
3622,2237828567697,26
3623,2237829455611,31
3624,2237831781614,122
3625,2237834067545,25
3626,2237834610752,45
3627,2237836796608,115
3628,2237837869391,27
3629,2237837966416,20
3630,2237839019226,81
3631,2237839319033,126
3632,2237841218637,62
3633,2237841247687,118
3634,2237842510805,130
3635,2237842692971,20
3636,2237843379133,93
3637,2237844842547,123
3638,2237846687496,75
3639,2237846995406,120
3640,2237847485109,103
3641,2237847767623,110
3642,2237847963490,127
3643,2237849255065,79
3644,2237849534354,116
3645,2237849737290,113
3646,2237849859742,125
3647,2237849993573,135
3648,2237850214344,126
3649,2237850973329,130
3650,2237851532042,141
3651,2237851889672,117
3652,2237852005833,109
3653,2237852915178,111
3654,2237853337120,101
3655,2237853343325,24
3656,2237853418701,99
3657,2237853648203,32
3658,2237855436125,124
3659,2237855488025,31
3660,2237855490198,61
3661,2237855545276,25
3662,2237855753343,130
3663,2237855855966,32
3664,2237856007533,13
3665,2237856227072,119
3666,2237856493650,120
3667,2237856758021,50
3668,2237856985034,114
3669,2237857107625,37
3670,2237857181778,32
3671,2237857501970,26
3672,2237857508342,121
3673,2237857822261,118
3674,2237858085742,48
3675,2237858584834,131
3676,2237858645069,112
3677,2237858669429,106
3678,2237858998363,126
3679,2237859443085,137
3680,2237859547741,135
3681,2237860046572,128
3682,2237860401879,129
3683,2237860558269,129
3684,2237860558716,143
3685,2237860561827,108
3686,2237860712637,108
3687,2237860850940,111
3688,2237860855533,117
3689,2237860902061,104
3690,2237861256660,19
3691,2237861268174,86
3692,2237861294282,24
3693,2237861297066,25
3694,2237861496800,25
3695,2237861566623,26
3696,2237861875405,109
3697,2237861928419,130
3698,2237862750895,8
3699,2237862776725,33
3700,2237863011921,15
3701,2237863149780,15
3702,2237863268472,130
3703,2237863712488,36
3704,2237864040143,127
3705,2237864245188,116
3706,2237864257421,122
3707,2237864474894,98
3708,2237864527411,105
3709,2237864730208,134
3710,2237864817940,27
3711,2237865059209,85
3712,2237865161200,110
3713,2237865318540,126
3714,2237865825099,32
3715,2237866255537,144
3716,2237866308126,113
3717,2237866601406,45
3718,2237867715505,89
3719,2237867859462,34
3720,2237867941850,29
3721,2237868006109,82
3722,2237868488160,114
3723,2237868784236,144
3724,2237868824058,142
3725,2237869145972,134
3726,2237869790806,124
3727,2237870063205,39
3728,2237870768110,22
3729,2237871011564,41
3730,2237871241183,41
3731,2237871814250,115
3732,2237871937435,26
3733,2237872470506,26
3734,2237872638058,125
3735,2237872856427,125
3736,2237873304082,120
3737,2237873379187,142
3738,2237873458416,109
3739,2237873568579,102
3740,2237873601708,121
3741,2237873717237,114
3742,2237873984467,36
3743,2237873988441,98
3744,2237874334822,44
3745,2237874350667,117
3746,2237874452160,107
3747,2237874534756,24
3748,2237874912059,18
3749,2237875004038,115
3750,2237875044116,29
3751,2237875230827,41
3752,2237875232679,132
3753,2237875558773,26
3754,2237876358755,119
3755,2237876867765,107
3756,2237876898807,100
3757,2237878434013,127
3758,2237878514376,129
3759,2237878575033,47
3760,2237878628667,115
3761,2237878812829,122
3762,2237879113756,108
3763,2237879211248,41
3764,2237879472344,129
3765,2237880051491,28
3766,2237880350955,30
3767,2237880479604,136
3768,2237880503109,130
3769,2237880626869,100
3770,2237881268922,108
3771,2237881279425,126
3772,2237881848716,129
3773,2237881956500,14
3774,2237882306697,124
3775,2237882357270,127
3776,2237882648294,29
3777,2237883670705,35
3778,2237885399834,12
3779,2237885477317,88
3780,2237885892355,49
3781,2237886336180,123
3782,2237886761704,38
3783,2237888693997,16
3784,2237890517671,129
3785,2237891234109,99
3786,2237892026627,27
3787,2237893041806,122
3788,2237893235194,14
3789,2237894831804,115
3790,2237895349671,22
3791,2237895877905,129
3792,2237896953411,20
3793,2237897066190,120
3794,2237897308687,118
3795,2237899742494,125
3796,2237899988694,27
3797,2237900470100,137
3798,2237900504339,40
3799,2237901269643,116
3800,2237902436260,30
3801,2237903721236,33
3802,2237903776203,117
3803,2237904501334,138
3804,2237906289154,128
3805,2237907230502,118
3806,2237907777209,23
3807,2237909170039,120
3808,2237909323719,145
3809,2237911046751,103
3810,2237914234263,28
3811,2237917767884,33
3812,2237921216190,122
3813,2237922360744,88
3814,2237926730823,18
3815,2237927266244,109
3816,2237929044882,86
3817,2237932124029,126
3818,2237932322038,33
3819,2237932520543,147
3820,2237932609839,129
3821,2237932844953,133
3822,2237933644128,18
3823,2237933998241,108
3824,2237934598835,18
3825,2237935919953,22
3826,2237936072797,32
3827,2237936147033,116
3828,2237936178269,127
3829,2237936268628,111
3830,2237936508433,129
3831,2237936713554,144
3832,2237938137314,27
3833,2237938402094,34
3834,2237938413885,29
3835,2237939148532,123
3836,2237939175921,136
3837,2237939701377,30
3838,2237939925660,129
3839,2237940010422,36
3840,2237940010990,13
3841,2237940150968,127
3842,2237940930826,30
3843,2237941105946,23
3844,2237941351834,108
3845,2237941539095,121
3846,2237941879302,135
3847,2237942092668,30
3848,2237942186548,129
3849,2237942406057,114
3850,2237942480819,136
3851,2237942504415,111
3852,2237943096713,123
3853,2237943233088,120
3854,2237943586160,46
3855,2237943673566,27
3856,2237943715749,137
3857,2237943869247,27
3858,2237943964436,92
3859,2237944187332,33
3860,2237944331409,127
3861,2237944381887,33
3862,2237945012162,27
3863,2237945268083,46
3864,2237945331313,107
3865,2237945377430,122
3866,2237945422263,127
3867,2237945597020,103
3868,2237945701215,27
3869,2237945749151,39
3870,2237946135170,120
3871,2237946780910,25
3872,2237946841137,18
3873,2237947270803,105
3874,2237947605259,39
3875,2237947756467,23
3876,2237948035625,119
3877,2237948070615,42
3878,2237948072792,120
3879,2237949288729,104
3880,2237949375623,69
3881,2237949396019,28
3882,2237949640522,23
3883,2237949641876,40
3884,2237949661199,64
3885,2237949738264,119
3886,2237949814173,32
3887,2237949822441,28
3888,2237950111967,74
3889,2237950357955,133
3890,2237950667722,98
3891,2237950717847,22
3892,2237950749041,83
3893,2237950912039,158
3894,2237951462389,115
3895,2237951465562,132
3896,2237951659514,125
3897,2237951930556,125
3898,2237952163939,109
3899,2237952403602,103
3900,2237952531745,25
