,app_nums,overdue_nums,app_nums/overdue_nums
com.qihoo.permmgr,11,4,0.36363636363636365
com.qihoo.safe.remotecontrol,4,1,0.25
com.qihoo.safe.remotecontrol.stub,8,2,0.25
com.qihoo.secstore,9,3,0.3333333333333333
com.qihoo.security,1,0,0.0
com.qihoo.srouter.n300,20,6,0.3
com.qihoo.taojin,1,0,0.0
com.qihoo.tvstore,2,1,0.5
com.qihoo.video,42,11,0.2619047619047619
com.qihoo.wifi,1,0,0.0
com.qihoo.yunpan,30,7,0.23333333333333334
com.qihoo360.android.findphone,19,3,0.15789473684210525
com.qihoo360.android.location,11,1,0.09090909090909091
com.qihoo360.antilostwatch,19,3,0.15789473684210525
com.qihoo360.commodity_barcode.qikoo,2,1,0.5
com.qihoo360.contacts,6,0,0.0
com.qihoo360.feichuan,4,1,0.25
com.qihoo360.launcher,3,0,0.0
com.qihoo360.ludashi.cooling,2,0,0.0
com.qihoo360.mobilesafe,460,111,0.24130434782608695
com.qihoo360.mobilesafe.applock,1,0,0.0
com.qihoo360.mobilesafe.gameaccshortcut,1,0,0.0
com.qihoo360.mobilesafe.opti,1,1,1.0
com.qihoo360.mobilesafe.opti.powerctl,3,0,0.0
com.qihoo360.mobilesafe.strongbox,16,3,0.1875
com.qihoo360.securityservice,7,0,0.0
com.qihoo360.transfer,24,6,0.25
com.qihoo360.wallpaper,1,1,1.0
com.qihu360.wpengine,1,0,0.0
com.qihuoyingjia.stock.app,1,1,1.0
com.qijiukeji.carloan,1,0,0.0
com.qijiukeji.dkzs,1,0,0.0
com.qijiukeji.hjc,1,0,0.0
com.qijiukeji.jdhb,1,0,0.0
com.qijiukeji.jyq,2,1,0.5
com.qijiukeji.xedkgj,1,1,1.0
com.qijiukeji.xjkd,2,1,0.5
com.qike.wuzilianzhu,1,0,0.0
com.qiku,28,5,0.17857142857142858
com.qiku.Newlogredirect,8,1,0.125
com.qiku.advertisement,1,1,1.0
com.qiku.android.adsdk,2,1,0.5
com.qiku.android.agpssettings,24,5,0.20833333333333334
com.qiku.android.aservice,21,5,0.23809523809523808
com.qiku.android.backup,1,0,0.0
com.qiku.android.calendar,22,4,0.18181818181818182
com.qiku.android.calendar.widget,19,3,0.15789473684210525
com.qiku.android.cdmaregister,25,4,0.16
com.qiku.android.cloudsync,32,7,0.21875
com.qiku.android.compass,26,4,0.15384615384615385
com.qiku.android.configcenter,32,7,0.21875
com.qiku.android.contacts,20,3,0.15
com.qiku.android.demo,8,2,0.25
com.qiku.android.diagfw,15,3,0.2
com.qiku.android.engmode,15,3,0.2
com.qiku.android.factorypattern,9,2,0.2222222222222222
com.qiku.android.filebrowser,22,4,0.18181818181818182
com.qiku.android.gamebox,10,1,0.1
com.qiku.android.gmsupdate,16,4,0.25
com.qiku.android.gpsview,16,3,0.1875
com.qiku.android.imageshare,10,1,0.1
com.qiku.android.launcher2,9,2,0.2222222222222222
com.qiku.android.launcher3,22,4,0.18181818181818182
com.qiku.android.memo,20,3,0.15
com.qiku.android.moving,2,0,0.0
com.qiku.android.nodisturb,27,5,0.18518518518518517
com.qiku.android.ota,22,4,0.18181818181818182
com.qiku.android.preset,15,3,0.2
com.qiku.android.privacyspace,23,5,0.21739130434782608
com.qiku.android.qh_engmode,14,2,0.14285714285714285
com.qiku.android.register,30,6,0.2
com.qiku.android.safe,19,3,0.15789473684210525
com.qiku.android.scanner,11,1,0.09090909090909091
com.qiku.android.security,22,4,0.18181818181818182
com.qiku.android.settings,19,3,0.15789473684210525
com.qiku.android.setupwizard,32,7,0.21875
com.qiku.android.show,22,4,0.18181818181818182
com.qiku.android.signalanalyse,20,4,0.2
com.qiku.android.sos,2,1,0.5
com.qiku.android.soundrecorder,19,3,0.15789473684210525
com.qiku.android.videoplayer,22,4,0.18181818181818182
com.qiku.android.virtualnumber,17,4,0.23529411764705882
com.qiku.android.wifihelper,8,2,0.25
com.qiku.android.xtime,22,4,0.18181818181818182
com.qiku.audioelectric,16,4,0.25
com.qiku.bbs,19,4,0.21052631578947367
com.qiku.blackmagic,30,5,0.16666666666666666
com.qiku.cameramaster,11,1,0.09090909090909091
com.qiku.cardmanager,18,4,0.2222222222222222
com.qiku.childrenmode,27,5,0.18518518518518517
com.qiku.cleaner,18,6,0.3333333333333333
com.qiku.cloudfolder,3,1,0.3333333333333333
com.qiku.configcenter,31,6,0.1935483870967742
com.qiku.easybuy,1,1,1.0
com.qiku.eyemode,17,4,0.23529411764705882
com.qiku.freecall,17,4,0.23529411764705882
com.qiku.gamecenter,8,3,0.375
com.qiku.healthguard,19,5,0.2631578947368421
com.qiku.highspeedapp,9,2,0.2222222222222222
com.qiku.logredirect,9,3,0.3333333333333333
com.qiku.logsystem,31,6,0.1935483870967742
com.qiku.magazine,24,4,0.16666666666666666
com.qiku.magicball,8,2,0.25
com.qiku.multiprocess,4,0,0.0
com.qiku.multitask,27,5,0.18518518518518517
com.qiku.music,30,6,0.2
com.qiku.phonesettings,3,0,0.0
com.qiku.position.crossing,11,1,0.09090909090909091
com.qiku.powerengine,30,6,0.2
com.qiku.powermaster,14,5,0.35714285714285715
com.qiku.pseudobasestation,18,3,0.16666666666666666
com.qiku.qikuruntimetest,6,1,0.16666666666666666
com.qiku.qkmultiapp,15,3,0.2
com.qiku.riskinsight,29,6,0.20689655172413793
com.qiku.riskinsight.launcher3,1,1,1.0
com.qiku.secure.providers,1,1,1.0
com.qiku.service.container,27,5,0.18518518518518517
com.qiku.simsettings,8,1,0.125
com.qiku.smsbox,10,1,0.1
com.qiku.speech,29,6,0.20689655172413793
com.qiku.trafficpay,16,4,0.25
com.qiku.tripsafe,2,0,0.0
com.qiku.voiceassistant,29,6,0.20689655172413793
com.qiku.widget3d,27,5,0.18518518518518517
com.qilesoft.speedtestnet,2,0,0.0
com.qileyx.ddz.huawei,3,0,0.0
com.qileyx.ddz.jinli,1,0,0.0
com.qileyx.ddz.mz,2,0,0.0
com.qileyx.ddz.vivo,43,15,0.3488372093023256
com.qileyx.ddz2.vivo,4,2,0.5
com.qiligame.poker,1,1,1.0
com.qilin101.mindiao,1,0,0.0
com.qima.kdt,3,0,0.0
com.qima.mars,1,0,0.0
com.qima.wxd,1,1,1.0
com.qimiao.tetrisbattlecn.vivo.mz,1,0,0.0
com.qiming.babyname,2,0,0.0
com.qingbilu.ziruqdvivo,1,0,0.0
com.qingcheng.home,1,1,1.0
com.qingcheng.mobilemanager,1,1,1.0
com.qingcheng.theme,1,1,1.0
com.qingchifan,1,0,0.0
com.qingdaonews.bus,1,0,0.0
com.qinghe.codeprice,1,0,0.0
com.qingning.medicine.health,1,1,1.0
com.qingniu.health,2,0,0.0
com.qingniu.tian,2,0,0.0
com.qingshu520.chat,6,2,0.3333333333333333
com.qingsongchou.mutually,13,4,0.3076923076923077
com.qingsongchou.social,10,3,0.3
com.qingting.fm,41,12,0.2926829268292683
com.qingyuan.speedloan,2,1,0.5
com.qinhe.ispeak,44,13,0.29545454545454547
com.qinlin.ocamera,1,1,1.0
com.qinpengSafe.main,4,1,0.25
com.qinsilk.app,1,0,0.0
com.qinyu.bazhangqing,1,1,1.0
com.qipai.n1,5,2,0.4
com.qipai007.Black7.nearme.gamecenter,1,1,1.0
com.qipai007.shuangsheng.vivo,1,0,0.0
com.qiqile.qiqile22,3,2,0.6666666666666666
com.qiqu.ybgs1.w6kw,4,0,0.0
com.qisheng.daoyi.activity,1,0,0.0
com.qisheng.nnn,1,0,0.0
com.qisheng.nshengyibao,2,1,0.5
com.qisi.liaotianqipao,1,1,1.0
com.qiudao.baomingba,1,0,0.0
com.qiuyao.yujiang,2,0,0.0
com.qixi.lianshuimj,1,1,1.0
com.qixiang.fenqi,1,0,0.0
com.qixiangnet.caipiao,1,0,0.0
com.qixiao.qrxs,13,6,0.46153846153846156
com.qixiao.wefans,1,0,0.0
com.qixiao.wsjt,15,4,0.26666666666666666
com.qixiao.yyjsq,1,0,0.0
com.qixiao.yyz,2,2,1.0
com.qixin.mobile,1,0,0.0
com.qixingqipai.qixingqipai,1,0,0.0
com.qiyi.video,2921,776,0.265662444368367
com.qiyi.video.child,8,1,0.125
com.qiyi.video.lenovo,2,0,0.0
com.qiyi.video.oemplayer,64,13,0.203125
com.qiyi.video.pad,5,0,0.0
com.qiyi.video.reader,2,1,0.5
com.qiyi.video.sdkplayer,242,52,0.21487603305785125
com.qiyi.video.zte,1,0,0.0
com.qizi.xqxp,5,3,0.6
com.qizi.yqxq,1,1,1.0
com.qizonmedia.qizon,1,0,0.0
com.qj.chatuidemo,1,0,0.0
com.qjn,4,0,0.0
com.qka.fishing,1,0,0.0
com.qka.qkaccgame,2,1,0.5
com.qka.qkagamemobile,2,1,0.5
com.qkdsgame.haoyunhebei,1,1,1.0
com.qkkj.wallet,3,1,0.3333333333333333
com.ql.kdc,10,1,0.1
com.qlscupgrade,3,1,0.3333333333333333
com.qltx.me,1,0,0.0
com.qly.loan,1,0,0.0
com.qmcp.lot,1,1,1.0
com.qmdk.fxdk,2,0,0.0
com.qmdk.hbjq,1,0,0.0
com.qmdk.jdk365,1,0,0.0
com.qmdk.jdwy,1,0,0.0
com.qmdk.jsdk,1,1,1.0
com.qmdk.mjdk,1,0,0.0
com.qmdk.mydk,8,3,0.375
com.qmdk.myjk,1,0,0.0
com.qmdk.qsjd,1,1,1.0
com.qmdk.ttdk,3,0,0.0
com.qmdk.ttjd,1,1,1.0
com.qmdk.zxjdk,1,0,0.0
com.qmht.app,1,0,0.0
com.qmjs.owner,29,9,0.3103448275862069
com.qmkgzs.fens154,1,0,0.0
com.qmkj.syl,2,0,0.0
com.qmqjgmrb,1,1,1.0
com.qmsh.hbq,5,1,0.2
com.qmxyk.nhxyksq,1,0,0.0
com.qmxyk.xyksb,1,1,1.0
com.qmyz,3,1,0.3333333333333333
com.qnap.qfile,1,0,0.0
com.qnche,3,1,0.3333333333333333
com.qnzc.sls_app.activity,1,0,0.0
com.qp.fg,2,0,0.0
com.qp.st,1,0,0.0
com.qp135.yxmj,1,0,0.0
com.qp333.car,9,0,0.0
com.qp6k,1,0,0.0
com.qpdashi.qpds,2,1,0.5
com.qq.BestJokesEver,1,0,0.0
com.qq.ac.android,47,4,0.0851063829787234
com.qq.qcloud,102,29,0.28431372549019607
com.qq.reader,200,50,0.25
com.qq.reader.lite.freegirl,2,0,0.0
com.qq.ui,1,0,0.0
com.qqgame.happymj,409,117,0.2860635696821516
com.qqgame.hlddz,746,190,0.2546916890080429
com.qqgame.hldouniu,31,4,0.12903225806451613
com.qqgame.mic,27,4,0.14814814814814814
com.qqgame.mid,1,0,0.0
com.qqjx.payment,3,0,0.0
com.qqreader.hisense,1,0,0.0
com.qqreader.lenovo,1,0,0.0
com.qqreader.qiku,1,1,1.0
com.qqsgame.majiang,2,0,0.0
com.qqsgame.paodekuai,1,0,0.0
com.qrcreater.ui,1,1,1.0
com.qrd.engineeringmode,8,5,0.625
com.qrd.frameworks.telresources,8,5,0.625
com.qrd.omadownload,567,152,0.26807760141093473
com.qrd.zerobalancehelper,13,7,0.5384615384615384
com.qrscanapp,1,0,0.0
com.qs.xy.mj,1,0,0.0
com.qs.xy.xyjsqp,1,0,0.0
com.qs.xy.xyqp,5,0,0.0
com.qsd.yuexiankeji,1,0,0.0
com.qsdjf.qianbaoapp,1,0,0.0
com.qsq.kuaifenqi,12,4,0.3333333333333333
com.qsq.loanhk,2,1,0.5
com.qsq.paydayloan,597,154,0.25795644891122277
com.qstmj.app,1,0,0.0
com.qt.jyqq,1,1,1.0
com.qtd.aacd,1,0,0.0
com.qti.antitheftdemo,1,0,0.0
com.qti.backupagent,632,181,0.28639240506329117
com.qti.bttest,3,2,0.6666666666666666
com.qti.confuridialer,52,9,0.17307692307692307
com.qti.csm,4,1,0.25
com.qti.datastoragecleanerservice,550,146,0.26545454545454544
com.qti.dpmserviceapp,2239,585,0.26127735596248325
com.qti.editnumber,774,206,0.2661498708010336
com.qti.extwifi,4,0,0.0
com.qti.fcctest,3,2,0.6666666666666666
com.qti.homelocation,1,0,0.0
com.qti.launcherunreadservice,282,80,0.28368794326241137
com.qti.primarycardcontroller,663,170,0.2564102564102564
com.qti.qualcomm.datastatusnotification,1768,462,0.26131221719457015
com.qti.qualcomm.deviceinfo,597,155,0.25963149078726966
com.qti.service.colorservice,2800,732,0.26142857142857145
com.qti.smq.qualcommFeedback,825,230,0.2787878787878788
com.qti.snapdragon.digitalpen,4,0,0.0
com.qti.snapdragon.qdcm_mobile,2,0,0.0
com.qti.storagecleaner,563,153,0.27175843694493784
com.qti.vzw.ims.internal.tests,35,5,0.14285714285714285
com.qti.xdivert,1952,508,0.26024590163934425
com.qtjianshen.Main,1,0,0.0
com.qts.customer,1,0,0.0
com.qualcomm.RIDL,1,0,0.0
com.qualcomm.agent,7,3,0.42857142857142855
com.qualcomm.agpstestmode,12,3,0.25
com.qualcomm.atfwd,1468,378,0.2574931880108992
com.qualcomm.cabl,2238,593,0.2649687220732797
com.qualcomm.datamonitor,1,0,0.0
com.qualcomm.embms,2272,588,0.25880281690140844
com.qualcomm.fastdormancy,1137,296,0.26033421284080915
com.qualcomm.ftm,1,0,0.0
com.qualcomm.gesturesdkoverlayservice,1,0,0.0
com.qualcomm.gsmtuneaway,451,132,0.2926829268292683
com.qualcomm.interfacepermissions,605,172,0.28429752066115704
com.qualcomm.launcherunreadservice,3,0,0.0
com.qualcomm.location,3244,845,0.26048088779284834
com.qualcomm.location.XT,118,29,0.2457627118644068
com.qualcomm.location.ext,1,0,0.0
com.qualcomm.logkit,3,2,0.6666666666666666
com.qualcomm.msapm,3,0,0.0
com.qualcomm.networksetting,3,1,0.3333333333333333
com.qualcomm.privinit,1,0,0.0
com.qualcomm.qces,3,0,0.0
com.qualcomm.qcom_qmi,648,184,0.2839506172839506
com.qualcomm.qcrilmsgtunnel,3017,794,0.263175339741465
com.qualcomm.qti.CdmaCallOptions,981,263,0.26809378185524974
com.qualcomm.qti.GBAHttpAuthentication.auth,629,159,0.2527821939586645
com.qualcomm.qti.RIDL,1193,325,0.27242246437552387
com.qualcomm.qti.StatsPollManager,758,205,0.2704485488126649
com.qualcomm.qti.accesscache,593,157,0.26475548060708265
com.qualcomm.qti.appnetaccess,562,153,0.2722419928825623
com.qualcomm.qti.auth.fidocryptosample,7,1,0.14285714285714285
com.qualcomm.qti.auth.fidocryptosamplev1,7,1,0.14285714285714285
com.qualcomm.qti.auth.fidocryptoservice,2223,577,0.2595591542959964
com.qualcomm.qti.auth.fidosuiservice,1844,473,0.25650759219088937
com.qualcomm.qti.auth.healthauthservice,1177,297,0.2523364485981308
com.qualcomm.qti.auth.sampleauthenticatorservice,2177,569,0.26136885622416167
com.qualcomm.qti.auth.sampleauthenticatorservicev1,277,66,0.23826714801444043
com.qualcomm.qti.auth.sampleextauthservice,1818,461,0.25357535753575355
com.qualcomm.qti.auth.secureextauthservice,1848,467,0.2527056277056277
com.qualcomm.qti.auth.securesampleauthservice,2187,571,0.26108824874256975
com.qualcomm.qti.auth.securesampleauthservicev1,277,66,0.23826714801444043
com.qualcomm.qti.autoregistration,117,33,0.28205128205128205
com.qualcomm.qti.biometrics.fingerprint.service,644,184,0.2857142857142857
com.qualcomm.qti.biometrics.voiceprint.service,778,213,0.2737789203084833
com.qualcomm.qti.bluetooth.operation,1,0,0.0
com.qualcomm.qti.calendarlocalaccount,21,5,0.23809523809523808
com.qualcomm.qti.calendarlocalaccount.overlay.cmcc,1,0,0.0
com.qualcomm.qti.calendarwidget,8,1,0.125
com.qualcomm.qti.callenhancement,33,4,0.12121212121212122
com.qualcomm.qti.callfeaturessetting,48,9,0.1875
com.qualcomm.qti.carrierconfigure,11,1,0.09090909090909091
com.qualcomm.qti.confdialer,118,25,0.211864406779661
com.qualcomm.qti.embmstuneaway,255,64,0.25098039215686274
com.qualcomm.qti.engineertool,4,0,0.0
com.qualcomm.qti.engineertool.operation,4,0,0.0
com.qualcomm.qti.extsettings,591,157,0.2656514382402707
com.qualcomm.qti.gesture,2,0,0.0
com.qualcomm.qti.gsma.services.nfc,76,17,0.2236842105263158
com.qualcomm.qti.handbiometric,2,0,0.0
com.qualcomm.qti.haven.telemetry.service,722,196,0.27146814404432135
com.qualcomm.qti.ims,2302,593,0.2576020851433536
com.qualcomm.qti.loadcarrier,338,84,0.2485207100591716
com.qualcomm.qti.lunarinfo,583,158,0.27101200686106347
com.qualcomm.qti.modemtestmode,2589,695,0.26844341444573194
com.qualcomm.qti.networksetting,885,234,0.26440677966101694
com.qualcomm.qti.notificationservice,22,3,0.13636363636363635
com.qualcomm.qti.optinoverlay,46,7,0.15217391304347827
com.qualcomm.qti.perfdump,801,205,0.25593008739076156
com.qualcomm.qti.phonefeature,41,12,0.2926829268292683
com.qualcomm.qti.phonefeature.overlay.cmcc,1,0,0.0
com.qualcomm.qti.poweroffalarm,38,5,0.13157894736842105
com.qualcomm.qti.qcom_accesslogkit,875,242,0.2765714285714286
com.qualcomm.qti.qdma,2,0,0.0
com.qualcomm.qti.qmmi,36,5,0.1388888888888889
com.qualcomm.qti.qs,586,157,0.26791808873720135
com.qualcomm.qti.qtisystemservice,50,9,0.18
com.qualcomm.qti.radioconfiginterface,42,6,0.14285714285714285
com.qualcomm.qti.rcsbootstraputil,27,6,0.2222222222222222
com.qualcomm.qti.seccamservice,804,206,0.2562189054726368
com.qualcomm.qti.securemsm.mdtp,1528,397,0.25981675392670156
com.qualcomm.qti.seemp.service,377,101,0.26790450928381965
com.qualcomm.qti.services.secureui,628,146,0.23248407643312102
com.qualcomm.qti.setupwizard,2,0,0.0
com.qualcomm.qti.simsettings,755,199,0.2635761589403974
com.qualcomm.qti.smcinvokepkgmgr,761,199,0.2614980289093298
com.qualcomm.qti.smq,2,0,0.0
com.qualcomm.qti.supersaver,2,0,0.0
com.qualcomm.qti.sva,7,1,0.14285714285714285
com.qualcomm.qti.telephony,352,102,0.2897727272727273
com.qualcomm.qti.telephony.vodafonepack,1283,328,0.25565081839438814
com.qualcomm.qti.telephonyservice,2272,587,0.258362676056338
com.qualcomm.qti.tetherservice,2392,623,0.26045150501672243
com.qualcomm.qti.tm,24,4,0.16666666666666666
com.qualcomm.qti.uceShimService,39,5,0.1282051282051282
com.qualcomm.qti.vtremoteservice,1,0,0.0
com.qualcomm.qtil.aptxui,9,3,0.3333333333333333
com.qualcomm.rcsimsbootstraputil,2,1,0.5
com.qualcomm.services.location,21,6,0.2857142857142857
com.qualcomm.shutdownlistner,2869,759,0.26455210874869295
com.qualcomm.simcontacts,66,14,0.21212121212121213
com.qualcomm.simcontacts.overlay.cmcc,1,0,0.0
com.qualcomm.sta,357,102,0.2857142857142857
com.qualcomm.svi,2176,569,0.2614889705882353
com.qualcomm.timeservice,3277,858,0.26182483979249316
com.qualcomm.uimremoteclient,284,65,0.22887323943661972
com.qualcomm.uimremoteserver,51,9,0.17647058823529413
com.qualcomm.wfd.client,19,2,0.10526315789473684
com.qualcomm.wfd.service,2934,772,0.2631220177232447
com.quan.taotaoquan,1,1,1.0
com.quanben.novel,21,4,0.19047619047619047
com.quanbennovel,5,1,0.2
com.quanjian.app,3,0,0.0
com.quanjing.quanjing.app,1,0,0.0
com.quanlai.android.gxmj,1,0,0.0
com.quanlai.cxyl,2,1,0.5
com.quanlai.guangdongmj,1,0,0.0
com.quanle.bjk8box,1,0,0.0
com.quanle.lhbox,18,2,0.1111111111111111
com.quanle.lhboxe,1,1,1.0
com.quanle.lhboxiz,1,1,1.0
com.quanleimu.activity,24,5,0.20833333333333334
com.quanmafu.wellat_pay,1,0,0.0
com.quanmincai.bizhong,1,0,0.0
com.quanmincai.caipiao,18,3,0.16666666666666666
com.quanmincai.zucai,2,1,0.5
com.quantgroup.daikuanqianbao,8,2,0.25
com.quantum.smqy.nearme.gamecenter,1,1,1.0
com.quanvkan.client,1,0,0.0
com.quanyou.guangfwsk,1,1,1.0
com.quanyou.wangjmj,1,0,0.0
com.quanzhi.android.findjob,2,0,0.0
com.quark.browser,3,1,0.3333333333333333
com.quchaogu.dxw,1,0,0.0
com.qudian.android.dabaicar,29,9,0.3103448275862069
com.queqianme.app,6,3,0.5
com.queqianme.speed.app,15,9,0.6
com.queyou.hejigame,1,0,0.0
com.queyouquan.app,1,1,1.0
com.queyouquan.cmq,2,1,0.5
com.queyouquan.fmqzz,1,1,1.0
com.queyouquan.hmq,1,1,1.0
com.qufaya.webapp.gongjijin,1,0,0.0
com.qufenqi.android.app,23,5,0.21739130434782608
com.quhua.quhuajieqian,1,0,0.0
com.quicinc.cne.CNEService,2859,745,0.26058062259531306
com.quicinc.fmradio,62,21,0.3387096774193548
com.quicinc.wbcserviceapp,107,25,0.2336448598130841
com.quickCashLoanJhh,1,0,0.0
com.quickoffice.android,1,0,0.0
com.quickstudio.cuteflash,1,0,0.0
com.quickwis.funpin,1,0,0.0
com.qujieqian,1,0,0.0
com.qunar.des.moapp,1,0,0.0
com.qunar.train,3,2,0.6666666666666666
com.qunar.travelplan,2,1,0.5
com.qunhe.designer,8,2,0.25
com.qunhe.rendershow,2,0,0.0
com.qunhuan.phonelive,1,1,1.0
com.qunl.ajmajiang,2,1,0.5
com.qunl.gahhmajiang,3,2,0.6666666666666666
com.qunl.hnmajiang,1,0,0.0
com.qunl.jdmajiang,3,2,0.6666666666666666
com.qunl.jxsg,1,0,0.0
com.qunl.nzg,7,1,0.14285714285714285
com.qunl.qjmajiang,1,0,0.0
com.qunl.symajiang,1,1,1.0
com.qunl.zllniuniu,12,2,0.16666666666666666
com.qupai.hnmajiang,1,0,0.0
com.qutui360.app,18,7,0.3888888888888889
com.quvideo.slideplus,1,0,0.0
com.quvideo.xiaoying,26,6,0.23076923076923078
com.quxiu.android.qulishi.ui,1,0,0.0
com.quxiu.gongjiao,2,1,0.5
com.quyu.uninstaller,1,0,0.0
com.quyuefa.sina,1,1,1.0
com.quyugongzuoshi.jinangwengongjutwo,1,0,0.0
com.qvod.bofangqi,1,0,0.0
com.qwd.quanwangdai,6,0,0.0
com.qweri.phonenumbermanager,1,1,1.0
com.qwh.grapebrowser,1,1,1.0
com.qwiboo.beyondgravity,1,0,0.0
com.qwjbet,1,1,1.0
com.qwkj.wwlotery,1,1,1.0
com.qx.fchj150301.willingox,2,0,0.0
com.qx.joymap,1,0,0.0
com.qx.mypoker,1,0,0.0
com.qx.student,1,0,0.0
com.qxc1_vo_5,1,1,1.0
com.qxd.suquqianbao,1,0,0.0
com.qxhl.dw,1,0,0.0
com.qy.nlmj,1,0,0.0
com.qy.novel,2,0,0.0
com.qy.plazacenter719,1,0,0.0
com.qyer.android.jinnang,1,1,1.0
com.qyhc.bjpk10,3,1,0.3333333333333333
com.qykuaisong,1,1,1.0
com.qykuaisong.courier,1,1,1.0
com.qymovie,1,0,0.0
com.qyqd,1,0,0.0
com.qyqp.changde,3,1,0.3333333333333333
com.qyqp.hn,5,0,0.0
com.qyqp.hy,1,0,0.0
com.qytt.tom.pksszdsyx,1,0,0.0
com.qyxx.yyfx,1,0,0.0
com.qzax.tt.cp135,1,0,0.0
com.qzgame.wjmtsj.huawei,1,1,1.0
com.qzjf.qisudai,30,3,0.1
com.qzkj.app,1,0,0.0
com.qzone,380,92,0.24210526315789474
com.qzyx.union.keke.nearme.gamecenter,2,1,0.5
com.qzyx2.union.keke.nearme.gamecenter,1,1,1.0
com.r18906275.yvm,1,0,0.0
com.rabbit.newroke,1,0,0.0
com.rablive.jwrablive,2,0,0.0
com.racergame.cityracing3d,2,0,0.0
com.racergame.cityracing3d.aorayyh,1,1,1.0
com.radarwin.lbank,2,0,0.0
com.radical.huangshangjixiang.opposdk.nearme.gamecenter,1,0,0.0
com.radioline.android.radioline,1,0,0.0
com.radrtrade,2,1,0.5
com.rafochess.mj.gy2,4,0,0.0
com.ragentek,1,1,1.0
com.ragentek.infostream,1,1,1.0
com.ragentek.stresstest,1,1,1.0
com.ragentek.ypush.service,1,1,1.0
com.rainhope.scmj.wmwzb,1,1,1.0
com.rainsoft.offscreen,3,2,0.6666666666666666
com.rainy.busline,1,1,1.0
com.raipeng.cloudalbum,1,1,1.0
com.ranfeng.callcheater,1,1,1.0
com.rarlab.rar,2,0,0.0
com.ray.lhsl.chujian,1,0,0.0
com.ray.lhsl.nearme.gamecenter,2,1,0.5
com.rayclear.renrenjiang,1,0,0.0
com.rayjoy.tankwar.android.nearme.gamecenter,1,1,1.0
com.razkidscamb.americanread.android.architecture.newrazapp,1,0,0.0
com.rckj.pos,1,1,1.0
com.rcplatform.tattoo,1,0,0.0
com.rcreations.ipcamviewer,1,0,0.0
com.rd.kx,1,0,0.0
com.rd.zdbao.adw,1,0,0.0
com.rd.zdbao.jinshangdai,1,0,0.0
com.rdcx.app,1,0,0.0
com.readboy.smartwatch,5,0,0.0
com.realarcade.DOJ,1,1,1.0
com.realbus.tianjin,1,0,0.0
com.realcarparking.genetic,1,0,0.0
com.reallycattle.hbmj,2,0,0.0
com.reallycattle.jsmj,2,1,0.5
com.reallycattle.mj,6,1,0.16666666666666666
com.reallycattle.shmj,2,0,0.0
com.reallycattle.tzmj,1,0,0.0
com.realtimemedical,1,0,0.0
com.realtool.wof.sanguozhihl,1,0,0.0
com.realvnc.android.remote,143,26,0.18181818181818182
com.redfinger.app,4,0,0.0
com.redice.myrics,1,0,0.0
com.redpeachj.jmc,1,1,1.0
com.redstone.feedback.ui,1,0,0.0
com.redstone.ota.rcs,1,0,0.0
com.redstone.ota.ui,9,1,0.1111111111111111
com.redteamobile.roaming,587,160,0.272572402044293
com.redteamobile.roaming.deamon,1,0,0.0
com.redteamobile.virtual.softsim,669,179,0.26756352765321373
com.redwolfama.peonylespark,2,1,0.5
com.regalplay.a1303,1,0,0.0
com.regalplay.a1304,1,0,0.0
com.regalplay.a1305,1,0,0.0
com.regalplay.a2300,1,1,1.0
com.regalplay.a2301,1,0,0.0
com.regalplay.a2303,1,1,1.0
com.regalplay.a2306,1,0,0.0
com.regalplay.a2519,1,0,0.0
com.regalplay.a2521,1,1,1.0
com.regalplay.a2960,1,1,1.0
com.regalplay.a2987,1,1,1.0
com.regalplay.a3475,1,0,0.0
com.regalplay.a3493,1,0,0.0
com.regalplay.a3506,1,0,0.0
com.regalplay.a3994,3,2,0.6666666666666666
com.regalplay.a3996,1,1,1.0
com.regalplay.a4417,1,0,0.0
com.regalplay.a4888,1,0,0.0
com.region.magicstick,1,0,0.0
com.release_udz.appstore,1,0,0.0
com.reliance.reliancesmartfire,1,0,0.0
com.remair.heixiu,2,0,0.0
com.remennovel,13,4,0.3076923076923077
com.renaissance.snake,1,0,0.0
com.renmaizhushou,1,0,0.0
com.rennlab.apex.windowshd,1,0,0.0
com.renren.meiju,1,0,0.0
com.renren.mobile.android,2,0,0.0
com.renren.zhangfei,1,1,1.0
com.renrenche.carapp,23,9,0.391304347826087
com.renrenche.renrenche,6,1,0.16666666666666666
com.renrendai.finance,12,2,0.16666666666666666
com.renrendai.haohuan,267,63,0.23595505617977527
com.renrendai.heika,1,0,0.0
com.renrenxin.jjd,38,23,0.6052631578947368
com.renrui.job,2,1,0.5
com.renrun.aphone.app,12,1,0.08333333333333333
com.renshe,2,0,0.0
com.reocar.reocar,2,1,0.5
com.repai.loseweight,1,0,0.0
com.repay.refund5,1,1,1.0
com.reply.baltur,1,0,0.0
com.resonancelab.unrar,2,0,0.0
com.resonancelab.winrar.rar.zip,2,1,0.5
com.retech.evaluations,1,0,0.0
com.rev.plugin.keyboards.flute,1,0,0.0
com.rev.plugin.keyboards.yamahap200,1,0,0.0
com.rev.plugin.keyborad.steel,1,0,0.0
com.rewaw.zcera.anciawd,1,0,0.0
com.rex.nmxyk,1,0,0.0
com.rfx.yiquqianbao,3,0,0.0
com.rgbvr.show.samsung,1,0,0.0
